evse_id,metro_area,land_use,region,num_ports,charge_level,venue,pricing,geo_scope,is_chicago,is_midwest
15863,Undesignated,Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
15864,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
15865,Undesignated,Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
15922,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Undesignated,Other US,False,False
15919,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
15941,Undesignated,Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
15942,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
15930,Undesignated,Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
15895,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,1,L2,Multi-Unit Dwelling,Paid,Other US,False,False
16461,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
16471,Undesignated,Metro Area,South Atlantic,1,L2,Multi-Unit Dwelling,Free,Other US,False,False
16450,Undesignated,Metro Area,South Atlantic,1,L2,Multi-Unit Dwelling,Paid,Other US,False,False
16451,Undesignated,Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
16443,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,1,L2,Multi-Unit Dwelling,Free,Other US,False,False
16446,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
16433,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
16436,Undesignated,Metro Area,South Atlantic,1,L2,Multi-Unit Dwelling,Paid,Other US,False,False
16366,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
16367,Undesignated,Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
16381,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,1,L2,Multi-Unit Dwelling,Free,Other US,False,False
16401,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
16429,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
16303,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
16270,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
16276,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
16346,Undesignated,Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
16350,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
16339,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
16324,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
16327,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
16328,Undesignated,Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
16330,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
16354,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,1,L2,Multi-Unit Dwelling,Free,Other US,False,False
16373,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
16360,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
16243,Undesignated,Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
16240,Undesignated,Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Undesignated,Other US,False,False
16234,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
16236,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
16237,Undesignated,Metro Area,South Atlantic,1,L2,Multi-Unit Dwelling,Paid,Other US,False,False
16224,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,1,L2,Multi-Unit Dwelling,Free,Other US,False,False
16259,Undesignated,Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
16263,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
16253,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,1,L2,Multi-Unit Dwelling,Paid,Other US,False,False
16248,Undesignated,Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
16218,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
16204,Undesignated,Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
16202,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
16178,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
16185,Undesignated,Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
16081,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
16092,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,1,L2,Multi-Unit Dwelling,Paid,Other US,False,False
16059,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
16057,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
16066,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
16077,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
16073,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
16161,Undesignated,Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
16165,Undesignated,Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
16167,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
16156,Undesignated,Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Undesignated,Other US,False,False
16132,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
17882,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
17859,Undesignated,Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
17860,Undesignated,Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
17875,Undesignated,Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
17870,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,1,L2,Multi-Unit Dwelling,Paid,Other US,False,False
17871,Undesignated,Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
17716,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
17727,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
17737,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
17654,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
17651,Undesignated,Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
17642,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,1,L2,Multi-Unit Dwelling,Free,Other US,False,False
17643,Undesignated,Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
17644,Undesignated,Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
17668,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
17686,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,1,L2,Multi-Unit Dwelling,Paid,Other US,False,False
17768,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
17775,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,1,L2,Multi-Unit Dwelling,Paid,Other US,False,False
17766,Undesignated,Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
17772,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
17749,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
17751,Undesignated,Metro Area,South Atlantic,1,L2,Multi-Unit Dwelling,Free,Other US,False,False
17754,Undesignated,Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
17816,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Undesignated,Other US,False,False
17798,Undesignated,Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
17805,Undesignated,Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
17807,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,1,L2,Multi-Unit Dwelling,Free,Other US,False,False
17812,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,1,L2,Multi-Unit Dwelling,Free,Other US,False,False
19528,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
19559,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,1,L2,Multi-Unit Dwelling,Paid,Other US,False,False
19560,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
19562,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,1,L2,Multi-Unit Dwelling,Paid,Other US,False,False
19537,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
19546,Undesignated,Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
19564,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,1,L2,Multi-Unit Dwelling,Paid,Other US,False,False
19674,Undesignated,Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
19675,Undesignated,Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
19585,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
19619,Undesignated,Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
19620,Undesignated,Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
19477,Undesignated,Metro Area,South Atlantic,1,L2,Multi-Unit Dwelling,Free,Other US,False,False
17413,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,1,L2,Multi-Unit Dwelling,Free,Other US,False,False
17414,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,1,L2,Multi-Unit Dwelling,Free,Other US,False,False
17397,Undesignated,Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
17386,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
17378,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
17463,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
17467,Undesignated,Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
17431,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
17429,Undesignated,Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
17435,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
17446,Undesignated,Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
17440,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
17441,Undesignated,Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
17500,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,1,L2,Multi-Unit Dwelling,Paid,Other US,False,False
15656,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
15639,Undesignated,Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
15641,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
15646,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
17486,Undesignated,Metro Area,South Atlantic,1,L2,Multi-Unit Dwelling,Paid,Other US,False,False
17481,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,1,L2,Multi-Unit Dwelling,Free,Other US,False,False
17491,Undesignated,Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
17498,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
17494,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
17520,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
17521,Undesignated,Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Undesignated,Other US,False,False
17530,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
17505,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
17569,Undesignated,Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
17582,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
17545,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
17556,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,1,L2,Multi-Unit Dwelling,Free,Other US,False,False
17605,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,1,L2,Multi-Unit Dwelling,Free,Other US,False,False
17629,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,1,L2,Multi-Unit Dwelling,Paid,Other US,False,False
17630,Undesignated,Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
17614,Undesignated,Metro Area,South Atlantic,1,L2,Multi-Unit Dwelling,Paid,Other US,False,False
17622,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,1,L2,Multi-Unit Dwelling,Free,Other US,False,False
17623,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,1,L2,Multi-Unit Dwelling,Free,Other US,False,False
17627,Undesignated,Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
17275,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
17278,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
17294,Undesignated,Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
17282,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
17283,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
17310,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
17298,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
17333,Undesignated,Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
17339,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
17356,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
17366,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
17175,Undesignated,Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
17150,Undesignated,Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
17186,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
17194,Undesignated,Metro Area,South Atlantic,1,L2,Multi-Unit Dwelling,Paid,Other US,False,False
17196,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
17199,Undesignated,Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
17203,Undesignated,Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
17191,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Undesignated,Other US,False,False
17212,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
17236,Undesignated,Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
17227,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,1,L2,Multi-Unit Dwelling,Undesignated,Other US,False,False
17240,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
17220,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
17264,Undesignated,Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
15597,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
15610,Undesignated,Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
15616,Undesignated,Metro Area,South Atlantic,1,L2,Multi-Unit Dwelling,Free,Other US,False,False
17161,Undesignated,Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
17166,Undesignated,Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Undesignated,Other US,False,False
15619,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
15621,Undesignated,Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
15624,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
15629,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
15626,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
15508,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
15310,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,1,L2,Multi-Unit Dwelling,Paid,Other US,False,False
15243,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
25249,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
25251,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
25252,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
25253,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
31056,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
30776,Undesignated,Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
30816,Undesignated,Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
30858,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
30851,Undesignated,Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
31073,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
31023,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,1,L2,Multi-Unit Dwelling,Free,Other US,False,False
30969,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
30929,Undesignated,Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
30922,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
30959,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
30960,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
36399,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
36391,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
36420,"Baltimore-Columbia-Towson, MD Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
34930,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
34931,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
32525,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
32362,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
34595,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Free,Other US,False,False
34587,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Metro Area,South Atlantic,2,L2,Multi-Unit Dwelling,Paid,Other US,False,False
