vehicle_id,date,trip_km,trips,charged_kwh,estimated_consumed_kwh,net_kwh
107,2022-04-20,33.19283,4.0,0.942,4.267769515751511,-3.325769515751511
107,2022-04-21,48.55278,7.0,6.12,6.242675734156734,-0.12267573415673372
107,2022-04-22,42.38378,6.0,4.236,5.4494962992404865,-1.2134962992404867
107,2022-04-23,8.25265,2.0,0.0,1.06108482145592,-1.06108482145592
107,2022-04-25,32.07097,4.0,0.0,4.12352631898459,-4.12352631898459
107,2022-04-26,48.96364,7.0,5.883,6.29550207596735,-0.41250207596734967
107,2022-04-27,49.9728,8.0,0.0,6.425254865485924,-6.425254865485924
107,2022-04-28,48.230869999999996,6.0,5.649,6.2012861423438155,-0.5522861423438155
107,2022-04-29,50.57137,8.0,6.825,6.5022160284552575,0.3227839715447427
107,2022-04-30,8.172830000000001,2.0,0.0,1.050821961592893,-1.050821961592893
107,2022-05-02,28.72315,5.0,0.0,3.693080221432099,-3.693080221432099
107,2022-05-04,24.1422,2.0,0.0,3.104084382174588,-3.104084382174588
107,2022-05-05,48.69901,8.0,0.0,6.26147726256779,-6.26147726256779
107,2022-05-06,50.31006,8.0,0.0,6.468618084195577,-6.468618084195577
107,2022-05-07,8.286100000000001,2.0,0.0,1.065385656615257,-1.065385656615257
107,2022-05-08,0.0,0.0,12.704999999999998,0.0,12.704999999999998
107,2022-05-09,48.04128,8.0,0.0,6.17690960010589,-6.17690960010589
107,2022-05-10,48.242729999999995,7.0,9.885,6.202811042343509,3.682188957656491
107,2022-05-11,48.66297,7.0,0.0,6.256843418049329,-6.256843418049329
107,2022-05-12,48.56404,8.0,13.176,6.244123489131147,6.931876510868853
107,2022-05-13,24.04039,4.0,0.0,3.090994157135064,-3.090994157135064
107,2022-05-14,8.15112,2.0,0.0,1.0480305974281934,-1.0480305974281934
107,2022-05-16,50.3529,4.0,7.296,6.474126239000539,0.8218737609994609
107,2022-05-17,26.3921,2.0,0.0,3.3933653694688117,-3.3933653694688117
107,2022-05-18,36.3654,3.0,0.0,4.675682837170257,-4.675682837170257
107,2022-05-19,36.150400000000005,3.0,0.0,4.64803920311174,-4.64803920311174
107,2022-05-20,50.303798,5.0,8.943,6.467812947281742,2.4751870527182573
107,2022-05-21,17.9563,2.0,0.705,2.3087320290462987,-1.6037320290462986
107,2022-05-23,49.009,4.0,5.649,6.301334239878487,-0.6523342398784866
107,2022-05-24,52.6107,4.0,5.649,6.764422969127611,-1.1154229691276107
107,2022-05-25,48.6751,4.0,4.944,6.258403033310398,-1.3144030333103984
107,2022-05-26,48.4305,4.0,5.883,6.226953578004755,-0.3439535780047551
107,2022-05-27,24.250500000000002,2.0,0.0,3.1180090592375533,-3.1180090592375533
107,2022-05-31,51.3834,4.0,6.12,6.606622819918224,-0.48662281991822365
107,2022-06-01,48.315799999999996,3.0,5.649,6.212206020672141,-0.5632060206721405
107,2022-06-02,35.9018,3.0,0.0,4.616075447637566,-4.616075447637566
107,2022-06-03,48.4563,4.0,4.941,6.230270814091777,-1.2892708140917772
107,2022-06-04,24.1822,1.0,3.0599999999999996,3.109227383859894,-0.049227383859894225
107,2022-06-06,49.042,3.0,0.0,6.305577216268864,-6.305577216268864
107,2022-06-07,51.5058,4.0,0.0,6.622360405075258,-6.622360405075258
107,2022-06-08,36.7836,3.0,6.117,4.729452919790126,1.387547080209874
107,2022-06-09,36.4142,3.0,1.179,4.68195729922633,-3.5029572992263294
107,2022-06-10,49.3224,4.0,0.0,6.341629658082855,-6.341629658082855
107,2022-06-11,16.55454,3.0,0.0,2.1285006779864513,-2.1285006779864513
107,2022-06-12,20.85413,4.0,8.94,2.6813206433895234,6.258679356610476
107,2022-06-13,48.8636,4.0,2.823,6.2826394287524,-3.4596394287524004
107,2022-06-14,49.2744,4.0,6.119999999999999,6.335458056060489,-0.2154580560604895
107,2022-06-15,36.7551,3.0,0.0,4.7257885310893455,-4.7257885310893455
107,2022-06-16,48.9982,4.0,5.175,6.299945629423453,-1.1249456294234532
107,2022-06-17,12.2513,1.0,0.0,1.5752114136795956,-1.5752114136795956
107,2022-06-18,24.309943,3.0,0.0,3.1256519454670433,-3.1256519454670433
107,2022-06-20,49.2861,4.0,0.0,6.33696238405344,-6.33696238405344
107,2022-06-21,50.5491,4.0,0.0,6.499352662266963,-6.499352662266963
107,2022-06-22,49.9941,4.0,17.88,6.427993513883349,11.45200648611665
107,2022-06-23,50.196600000000004,4.0,0.0,6.454029959915208,-6.454029959915208
107,2022-06-24,49.8137,4.0,0.0,6.40479857628262,-6.40479857628262
107,2022-06-25,13.985880000000002,2.0,0.0,1.798235110262028,-1.798235110262028
107,2022-06-27,49.7308,3.0,0.0,6.394139705289825,-6.394139705289825
107,2022-06-28,52.1495,4.0,6.12,6.705124159696038,-0.5851241596960381
107,2022-06-29,48.3791,4.0,5.883,6.220344820839137,-0.33734482083913697
107,2022-06-30,49.1361,4.0,5.178,6.317676127733544,-1.1396761277335443
107,2022-07-01,36.552499999999995,3.0,0.0,4.699739227553272,-4.699739227553272
107,2022-07-02,49.381,3.0,0.0,6.3491641555518274,-6.3491641555518274
107,2022-07-03,0.0,0.0,2.826,0.0,2.826
107,2022-07-05,38.0834,2.0,0.0,4.896574759554129,-4.896574759554129
107,2022-07-06,36.339,3.0,0.0,4.672288456057955,-4.672288456057955
107,2022-07-07,48.854,4.0,0.0,6.281405108347927,-6.281405108347927
107,2022-07-08,12.0507,1.0,0.0,1.5494192602277883,-1.5494192602277883
107,2022-07-09,23.990499999999997,2.0,0.0,3.0845795482830667,-3.0845795482830667
107,2022-07-11,49.6708,4.0,4.707,6.386425202761867,-1.679425202761867
107,2022-07-12,50.2003,4.0,5.412,6.454505687571099,-1.042505687571099
107,2022-07-13,48.305,4.0,6.12,6.210817410217109,-0.09081741021710865
107,2022-07-14,48.1485,4.0,6.12,6.190695416123351,-0.07069541612335062
107,2022-07-15,49.9875,4.0,6.351,6.427144918605273,-0.07614491860527295
107,2022-07-16,24.649299999999997,2.0,2.118,3.169284786040049,-1.051284786040049
107,2022-07-18,50.389399999999995,4.0,5.412,6.47881922803838,-1.06681922803838
107,2022-07-19,49.673500000000004,4.0,3.5279999999999996,6.3867723553756255,-2.858772355375626
107,2022-07-20,48.9654,5.0,0.0,6.2957283680415035,-6.2957283680415035
107,2022-07-21,49.6502,4.0,8.709,6.383776556893934,2.325223443106066
107,2022-07-22,49.2616,4.0,5.172,6.333812295521191,-1.161812295521191
107,2022-07-25,25.131251,4.0,2.826,3.2312516561709166,-0.4052516561709165
107,2022-07-26,37.467600000000004,3.0,0.0,4.817398248608852,-4.817398248608852
107,2022-07-27,37.545100000000005,3.0,3.06,4.827362814374131,-1.7673628143741307
107,2022-07-28,48.2104,4.0,5.412,6.198654211231361,-0.7866542112313608
107,2022-07-29,24.0799,1.0,2.118,3.0960741570497246,-0.9780741570497247
107,2022-08-01,45.555130000000005,4.0,1.176,5.857252759107831,-4.681252759107831
107,2022-08-02,50.8652,4.0,5.649,6.53999523308509,-0.8909952330850901
107,2022-08-03,47.1164,4.0,5.412,6.057993115138254,-0.6459931151382543
107,2022-08-04,73.8806,6.0,8.004,9.499201257784621,-1.4952012577846219
107,2022-08-05,49.5837,4.0,1.8809999999999998,6.375226316592114,-4.494226316592114
107,2022-08-06,8.240089999999999,2.0,0.0,1.059469918926734,-1.059469918926734
107,2022-08-08,49.4799,3.0,0.0,6.361880227218746,-6.361880227218746
107,2022-08-09,50.6964,4.0,2.118,6.518291765973101,-4.400291765973101
107,2022-08-10,48.3692,3.0,3.534,6.219071927922024,-2.6850719279220243
107,2022-08-11,48.1245,4.0,6.12,6.187609615112167,-0.06760961511216657
107,2022-08-12,49.0312,4.0,5.646,6.304188605813831,-0.6581886058138311
107,2022-08-13,8.03665,2.0,0.0,1.0333126123552703,-1.0333126123552703
107,2022-08-15,56.24556,5.0,0.0,7.231775246773854,-7.231775246773854
107,2022-08-16,35.41491,3.0,0.0,4.553473545373604,-4.553473545373604
107,2022-08-17,37.3133,3.0,0.0,4.797559119607785,-4.797559119607785
107,2022-08-18,42.33416,4.0,0.0,5.443116405649865,-5.443116405649865
107,2022-08-19,45.5542,4.0,3.2939999999999996,5.857133184318647,-2.563133184318647
107,2022-08-20,8.12727,2.0,0.0,1.0449640826733297,-1.0449640826733297
107,2022-08-22,55.465199999999996,4.0,0.0,7.131440426895227,-7.131440426895227
107,2022-08-23,41.95576,4.0,0.0,5.394463609706874,-5.394463609706874
107,2022-08-24,55.2836,3.0,3.294,7.10809119924394,-3.8140911992439404
107,2022-08-25,42.954,3.0,0.0,5.52281235976536,-5.52281235976536
107,2022-08-26,52.9317,5.0,0.0,6.805695557652188,-6.805695557652188
107,2022-08-27,16.66111,4.0,0.0,2.1422029202265267,-2.1422029202265267
107,2022-08-29,31.195800000000002,2.0,6.824999999999999,4.011001299361368,2.8139987006386313
107,2022-08-30,66.52795,5.0,4.236,8.553833974248077,-4.317833974248077
107,2022-08-31,54.9178,4.0,0.0,7.0610584488318215,-7.0610584488318215
107,2022-09-01,56.210899999999995,4.0,6.117,7.227318835813536,-1.110318835813536
107,2022-09-02,40.6214,3.0,6.585,5.222898216486767,1.362101783513233
107,2022-09-03,16.74594,3.0,2.826,2.1531099410506385,0.6728900589493616
107,2022-09-06,69.3887,5.0,3.528,8.921655026029022,-5.3936550260290215
107,2022-09-07,55.7151,4.0,0.0,7.163571329924174,-7.163571329924174
107,2022-09-08,44.38351,4.0,8.001,5.7066116682443875,2.294388331755612
107,2022-09-09,42.1205,3.0,0.0,5.415645062147805,-5.415645062147805
107,2022-09-10,8.04405,2.0,4.941,1.0342640676670518,3.906735932332948
107,2022-09-12,58.7668,5.0,3.057,7.5559437860003476,-4.498943786000348
107,2022-09-13,56.2875,4.0,7.061999999999999,7.237167684040896,-0.1751676840408969
107,2022-09-14,43.4733,2.0,0.0,5.589581379144839,-5.589581379144839
107,2022-09-15,56.85776,5.0,0.0,7.3104888875674545,-7.3104888875674545
107,2022-09-16,24.2339,2.0,0.0,3.115874713538151,-3.115874713538151
107,2022-09-17,17.090702999999998,5.0,2.355,2.197437858301413,0.15756214169858707
107,2022-09-19,36.6452,3.0,0.0,4.711658133958969,-4.711658133958969
107,2022-09-20,43.4534,3.0,0.0,5.587022735806399,-5.587022735806399
107,2022-09-21,63.612245,16.0,0.0,8.178947081026731,-8.178947081026731
107,2022-09-22,62.802214,10.0,0.0,8.074797311072986,-8.074797311072986
107,2022-09-23,61.440734,11.0,0.0,7.899744962710242,-7.899744962710242
107,2022-09-24,14.990673,8.0,0.0,1.927426412571608,-1.927426412571608
107,2022-09-26,61.624314999999996,15.0,0.0,7.923348897519994,-7.923348897519994
107,2022-09-27,65.50322,17.0,0.0,8.422079271323497,-8.422079271323497
107,2022-09-28,63.734452,14.0,0.0,8.194659851200633,-8.194659851200633
107,2022-09-29,41.625007000000004,10.0,0.0,5.351937028796378,-5.351937028796378
107,2022-09-30,61.834538,13.0,0.0,7.950378328602244,-7.950378328602244
107,2022-10-01,14.901261,6.0,0.0,1.9159302609044446,-1.9159302609044446
107,2022-10-03,68.276907,20.0,0.0,8.778706194211248,-8.778706194211248
107,2022-10-04,62.090528,10.0,0.0,7.983292253637778,-7.983292253637778
107,2022-10-05,64.316345,12.0,0.0,8.269476768192321,-8.269476768192321
107,2022-10-06,60.340241,11.0,0.0,7.758249028868568,-7.758249028868568
107,2022-10-07,61.597046,11.0,0.0,7.919842784696079,-7.919842784696079
107,2022-10-08,14.086374,10.0,0.0,1.8111561305461052,-1.8111561305461052
107,2022-10-10,75.71736,25.0,0.0,9.735362752172167,-9.735362752172167
107,2022-10-11,48.351724,11.0,0.0,6.216824950485714,-6.216824950485714
107,2022-10-12,60.44556,12.0,0.0,7.771790423730936,-7.771790423730936
107,2022-10-13,58.54704,17.0,0.0,7.527688134741279,-7.527688134741279
107,2022-10-14,57.579854999999995,16.0,0.0,7.403332282616222,-7.403332282616222
107,2022-10-15,14.407906,6.0,0.0,1.852497120993097,-1.852497120993097
107,2022-10-17,65.31841899999999,20.0,0.0,8.398318474962341,-8.398318474962341
107,2022-10-18,65.599254,13.0,0.0,8.434426846919663,-8.434426846919663
107,2022-10-19,61.624322,24.0,0.0,7.923349797545289,-7.923349797545289
107,2022-10-20,58.707273,22.0,0.0,7.548290099467318,-7.548290099467318
107,2022-10-21,41.118756,5.0,0.0,5.286845785141687,-5.286845785141687
107,2022-10-22,14.149222,8.0,0.0,1.8192368147940574,-1.8192368147940574
107,2022-10-24,60.724509999999995,18.0,0.0,7.807656431733835,-7.807656431733835
107,2022-10-25,62.886593,16.0,0.0,8.085646344553096,-8.085646344553096
107,2022-10-26,61.381346,11.0,0.0,7.892109148108069,-7.892109148108069
107,2022-10-27,61.944851,12.0,0.0,7.964561827225022,-7.964561827225022
107,2022-10-28,59.722316000000006,13.0,0.0,7.6787992959587585,-7.6787992959587585
107,2022-10-29,14.363608,7.0,0.0,1.8468015037767052,-1.8468015037767052
107,2022-10-31,60.811456,18.0,0.0,7.818835517347099,-7.818835517347099
107,2022-11-01,62.391979,17.0,0.0,8.022051328663704,-8.022051328663704
107,2022-11-02,61.555045,27.0,0.0,7.914442504351467,-7.914442504351467
107,2022-11-03,63.370511,13.0,0.0,8.14786612179184,-8.14786612179184
107,2022-11-04,62.160123,13.0,0.0,7.992240433694999,-7.992240433694999
107,2022-11-05,13.954713,10.0,0.0,1.79422781192388,-1.79422781192388
107,2022-11-07,62.212945000000005,15.0,0.0,7.99903202457053,-7.99903202457053
107,2022-11-08,64.005447,14.0,0.0,8.22950304474337,-8.22950304474337
107,2022-11-09,63.601452,13.0,0.0,8.177559370596994,-8.177559370596994
107,2022-11-10,64.593426,15.0,0.0,8.305102469441474,-8.305102469441474
107,2022-11-11,59.437995,13.0,0.0,7.642242711404564,-7.642242711404564
107,2022-11-12,13.849513,8.0,0.0,1.7807017174915263,-1.7807017174915263
107,2022-11-14,62.796619,13.0,0.0,8.074077933712255,-8.074077933712255
107,2022-11-15,66.493097,10.0,0.0,8.549352748304628,-8.549352748304628
107,2022-11-16,64.418057,14.0,0.0,8.282554392877717,-8.282554392877717
107,2022-11-17,61.818913,19.0,0.0,7.948369343568921,-7.948369343568921
107,2022-11-18,61.0864,16.0,0.0,7.854186453731216,-7.854186453731216
107,2022-11-19,14.492073,7.0,0.0,1.8633188965642746,-1.8633188965642746
107,2022-11-21,39.017636,12.0,0.0,5.016694192615958,-5.016694192615958
107,2022-11-22,42.332497000000004,8.0,0.0,5.4429025853547985,-5.4429025853547985
107,2022-11-23,43.290954,11.0,0.0,5.56613623451212,-5.56613623451212
107,2022-11-25,22.1274,4.0,0.0,2.845031387285748,-2.845031387285748
107,2022-11-26,21.504921,15.0,0.0,2.764996123634065,-2.764996123634065
107,2022-11-28,60.117686,17.0,0.0,7.729634010366739,-7.729634010366739
107,2022-11-29,63.74341,17.0,0.0,8.195811626428057,-8.195811626428057
107,2022-11-30,62.975820999999996,10.0,0.0,8.097118838412507,-8.097118838412507
107,2022-12-01,62.236561,13.0,0.0,8.002068452765535,-8.002068452765535
107,2022-12-02,43.572931999999994,8.0,0.0,5.602391567742597,-5.602391567742597
107,2022-12-03,20.164474,11.0,0.0,2.592648094132496,-2.592648094132496
107,2022-12-05,60.824796000000006,17.0,0.0,7.82055070840915,-7.82055070840915
107,2022-12-06,49.814012,7.0,0.0,6.404838691695765,-6.404838691695765
107,2022-12-07,44.986408999999995,9.0,0.0,5.784129432571112,-5.784129432571112
107,2022-12-08,63.179597,12.0,7.53,8.123319346198128,-0.5933193461981281
107,2022-12-09,24.0077,2.0,3.294,3.0867910390077484,0.2072089609922516
107,2022-12-10,16.25599,4.0,0.0,2.090114599157752,-2.090114599157752
107,2022-12-12,24.154,1.0,6.825,3.105601567671753,3.719398432328247
107,2022-12-13,88.32191,7.0,4.941,11.355993299485117,-6.4149932994851175
107,2022-12-14,69.64240000000001,3.0,17.412,8.954274514218072,8.457725485781927
107,2022-12-15,54.6387,3.0,0.0,7.0251731545726015,-7.0251731545726015
107,2022-12-16,67.9034,6.0,14.355,8.730682515949415,5.624317484050586
107,2022-12-17,16.76032,4.0,0.0,2.154958850156506,-2.154958850156506
107,2022-12-18,0.0,0.0,17.412,0.0,17.412
107,2022-12-19,44.2394,3.0,0.0,5.6880827189226535,-5.6880827189226535
107,2022-12-20,29.78845,3.0,7.059,3.8300512138159992,3.228948786184001
107,2022-12-21,43.91243,4.0,0.0,5.646042537396545,-5.646042537396545
107,2022-12-22,42.705600000000004,3.0,0.0,5.490874319299612,-5.490874319299612
107,2022-12-23,44.7405,3.0,23.529,5.752511672535318,17.776488327464683
107,2022-12-24,16.58819,3.0,11.061,2.132827228154215,8.928172771845786
107,2022-12-25,0.0,0.0,2.826,0.0,2.826
107,2022-12-26,42.569199999999995,3.0,0.0,5.473336683552719,-5.473336683552719
107,2022-12-27,42.56564,4.0,6.825,5.472878956402728,1.352121043597272
107,2022-12-28,43.7017,2.0,5.883,5.618947918767933,0.2640520812320668
107,2022-12-29,44.90658,4.0,8.001,5.773865415532707,2.2271345844672927
107,2022-12-30,42.001450000000006,4.0,0.0,5.400338203381915,-5.400338203381915
107,2022-12-31,16.61309,3.0,7.296,2.1360287467033174,5.159971253296683
107,2023-01-02,42.4267,3.0,0.0,5.455014740048819,-5.455014740048819
107,2023-01-03,43.65383,4.0,9.177,5.6127930315010435,3.564206968498956
107,2023-01-04,25.8855,2.0,0.0,3.3282292531244173,-3.3282292531244173
107,2023-01-05,41.7055,3.0,0.0,5.36228641966276,-5.36228641966276
107,2023-01-06,40.799279999999996,4.0,8.001,5.2457691449813195,2.75523085501868
107,2023-01-07,16.35817,4.0,0.0,2.103252396962865,-2.103252396962865
107,2023-01-08,0.0,0.0,9.882,0.0,9.882
107,2023-01-09,44.0679,3.0,0.0,5.666032099196906,-5.666032099196906
107,2023-01-10,42.2828,3.0,7.059,5.436512791485932,1.6224872085140678
107,2023-01-11,44.0283,2.0,0.0,5.660940527528453,-5.660940527528453
107,2023-01-12,45.850570000000005,4.0,9.882,5.895238969555497,3.9867610304445025
107,2023-01-13,17.9102,2.0,6.12,2.302804719603984,3.817195280396016
107,2023-01-14,16.23242,4.0,0.0,2.087084085414686,-2.087084085414686
107,2023-01-16,50.6337,4.0,0.0,6.510230110831384,-6.510230110831384
107,2023-01-17,64.5718,5.0,8.001,8.302321905580314,-0.30132190558031446
107,2023-01-18,24.200699999999998,2.0,0.0,3.1116060221393473,-3.1116060221393473
107,2023-01-19,64.75265,5.0,8.94,8.325574701950003,0.614425298049996
107,2023-01-20,72.18549,7.0,24.942,9.281252418115164,15.660747581884836
107,2023-01-21,16.56414,4.0,12.471,2.1297349983909246,10.341265001609075
107,2023-01-23,75.40422,7.0,12.942,9.69510076347875,3.2468992365212497
107,2023-01-24,60.61,6.0,0.0,7.792933303659227,-7.792933303659227
107,2023-01-25,74.0745,6.0,3.294,9.52413195845414,-6.230131958454139
107,2023-01-26,75.4016,6.0,0.0,9.694763896868364,-9.694763896868364
107,2023-01-27,49.8301,4.0,23.766,6.406907206973596,17.359092793026402
107,2023-01-28,12.2476,1.0,6.825,1.5747356860237047,5.250264313976295
107,2023-01-30,73.8814,4.0,16.002,9.499304117818326,6.502695882181673
107,2023-01-31,73.04686000000001,7.0,5.649,9.392003102156956,-3.7430031021569556
107,2023-02-01,74.578,5.0,14.823,9.588869492167923,5.234130507832077
107,2023-02-02,73.3395,5.0,24.942,9.429629302486651,15.512370697513349
107,2023-02-03,74.247,5.0,0.0,9.54631115322202,-9.54631115322202
107,2023-02-04,32.5348,4.0,0.0,4.183163280776971,-4.183163280776971
107,2023-02-05,0.0,0.0,14.589,0.0,14.589
107,2023-02-06,72.8247,6.0,0.0,9.363438870796768,-9.363438870796768
107,2023-02-07,73.60650000000001,5.0,12.471,9.463958838736065,3.0070411612639347
107,2023-02-08,75.4014,6.0,10.824,9.694738181859938,1.129261818140062
107,2023-02-09,72.84870000000001,5.0,11.766,9.366524671807952,2.3994753281920485
107,2023-02-10,61.963300000000004,5.0,12.708,7.966933908177327,4.741066091822673
107,2023-02-11,34.01079,4.0,0.0,4.372938757214325,-4.372938757214325
107,2023-02-12,0.0,0.0,4.707,0.0,4.707
107,2023-02-13,75.6,5.0,0.0,9.720273185227478,-9.720273185227478
107,2023-02-14,75.2518,5.0,9.882,9.675503355556895,0.20649664444310467
107,2023-02-15,50.2262,4.0,0.0,6.457835781162334,-6.457835781162334
107,2023-02-16,24.6394,2.0,0.0,3.168011893122936,-3.168011893122936
107,2023-02-17,63.920100000000005,5.0,32.705999999999996,8.218529550622474,24.487470449377522
107,2023-02-18,32.241150000000005,4.0,0.0,4.1454072196547225,-4.1454072196547225
107,2023-02-19,0.0,0.0,4.47,0.0,4.47
107,2023-02-20,76.6993,5.0,0.0,9.861615729043889,-9.861615729043889
107,2023-02-21,75.7696,5.0,10.119,9.742079512373175,0.3769204876268244
107,2023-02-22,55.619249,5.0,33.882,7.1512472835607195,26.730752716439277
107,2023-02-23,74.62899999999999,5.0,0.0,9.595426819316687,-9.595426819316687
107,2023-02-24,72.21585999999999,6.0,31.53,9.28515724214473,22.24484275785527
107,2023-02-25,33.4546,3.0,0.0,4.301426604530572,-4.301426604530572
107,2023-02-27,74.0842,5.0,3.294,9.525379136362826,-6.2313791363628255
107,2023-02-28,72.3464,5.0,8.943,9.301941428144728,-0.3589414281447283
107,2023-03-01,74.30969999999999,6.0,10.353,9.554372808363736,0.7986271916362639
107,2023-03-02,72.6151,6.0,14.355,9.336489541965767,5.018510458034234
107,2023-03-03,50.1469,4.0,11.295,6.447639780321216,4.847360219678784
107,2023-03-04,33.389250000000004,4.0,6.354,4.293024225527205,2.0609757744727952
107,2023-03-05,0.0,0.0,4.941,0.0,4.941
107,2023-03-06,73.03477,6.0,0.0,9.39044862989757,-9.39044862989757
107,2023-03-07,73.5375,6.0,10.824,9.455087160828912,1.368912839171088
107,2023-03-08,75.2099,5.0,12.708,9.670116061291537,3.037883938708463
107,2023-03-09,75.5152,4.0,0.0,9.709370021654632,-9.709370021654632
107,2023-03-10,62.9757,5.0,9.177,8.09710328083241,1.0798967191675892
107,2023-03-11,32.562329999999996,3.0,0.0,4.186702951686882,-4.186702951686882
107,2023-03-13,25.4082,2.0,0.0,3.2668603855145086,-3.2668603855145086
107,2023-03-14,47.848420000000004,5.0,5.178,6.1521126174801894,-0.9741126174801895
107,2023-03-15,62.3447,5.0,0.0,8.015972429246716,-8.015972429246716
107,2023-03-16,48.81436,5.0,6.825,6.276308393677789,0.5486916063222109
107,2023-03-17,49.56431,5.0,0.0,6.372733246525161,-6.372733246525161
107,2023-03-18,24.387999999999998,2.0,0.0,3.1356881275307904,-3.1356881275307904
107,2023-03-20,49.53218,5.0,0.0,6.36860213042144,-6.36860213042144
107,2023-03-21,76.8963,4.0,11.061,9.886945012344018,1.1740549876559818
107,2023-03-22,75.48400000000001,6.0,13.884,9.705358480340095,4.178641519659905
107,2023-03-23,73.4253,5.0,9.648,9.44066104110163,0.2073389588983705
107,2023-03-24,74.4224,6.0,0.0,9.568863215612085,-9.568863215612085
107,2023-03-25,28.18229,3.0,0.0,3.62353912414424,-3.62353912414424
107,2023-03-27,62.8897,5.0,4.707,8.086045827209002,-3.3790458272090023
107,2023-03-28,61.90289,6.0,0.0,7.959166689882094,-7.959166689882094
107,2023-03-29,74.5385,4.0,6.12,9.583790778003683,-3.463790778003683
107,2023-03-30,74.0069,5.0,8.472,9.515440285605974,-1.0434402856059748
107,2023-03-31,64.4374,5.0,5.412,8.285041419917688,-2.873041419917688
107,2023-04-01,24.9371,2.0,0.0,3.206288683165823,-3.206288683165823
107,2023-04-03,74.293,5.0,4.473,9.552225605160123,-5.079225605160123
107,2023-04-04,97.83667,9.0,0.0,12.57935396736706,-12.57935396736706
107,2023-04-05,74.6946,6.0,0.0,9.603861342080588,-9.603861342080588
107,2023-04-06,75.6251,5.0,0.0,9.72350041878501,-9.72350041878501
107,2023-04-07,72.9759,6.0,0.0,9.382879417167223,-9.382879417167223
107,2023-04-08,32.38805,4.0,0.0,4.164294893344007,-4.164294893344007
107,2023-04-10,60.10464,6.0,11.061,7.7279566203670775,3.3330433796329224
107,2023-04-11,73.24419999999999,6.0,0.0,9.417376100971408,-9.417376100971408
107,2023-04-12,59.9127,5.0,5.646,7.703277926780138,-2.057277926780138
107,2023-04-13,74.3308,5.0,16.236,9.557085741752735,6.678914258247266
107,2023-04-14,62.4123,5.0,10.59,8.024664102094881,2.5653358979051184
107,2023-04-15,33.05804,4.0,3.765,4.250438885822453,-0.48543888582245254
107,2023-04-17,73.9941,6.0,0.0,9.513794525066675,-9.513794525066675
107,2023-04-18,72.8262,6.0,0.0,9.363631733359966,-9.363631733359966
107,2023-04-19,76.113,6.0,20.939999999999998,9.786232181841523,11.153767818158475
107,2023-04-20,62.82699,6.0,0.0,8.077982886316866,-8.077982886316866
107,2023-04-21,63.5361,5.0,6.828,8.16915673444354,-1.3411567344435396
107,2023-04-22,11.8328,1.0,5.883,1.5214027585470864,4.361597241452913
107,2023-04-24,72.5514,6.0,0.0,9.328299311781917,-9.328299311781917
107,2023-04-25,74.102,6.0,13.176,9.527667772112787,3.648332227887213
107,2023-04-26,75.6904,5.0,0.0,9.73189636903627,-9.73189636903627
107,2023-04-27,62.0569,5.0,14.355,7.978968532120942,6.376031467879058
107,2023-04-28,75.62102,7.0,0.0,9.722975832613107,-9.722975832613107
107,2023-04-29,33.067479,6.0,13.178999999999998,4.251652505645143,8.927347494354855
107,2023-05-01,76.2362,6.0,0.0,9.802072627032263,-9.802072627032263
107,2023-05-02,71.6592,6.0,0.0,9.213584659191177,-9.213584659191177
107,2023-05-03,75.5353,5.0,0.0,9.7119543800015,-9.7119543800015
107,2023-05-04,37.327,3.0,0.0,4.799320597685002,-4.799320597685002
107,2023-05-05,62.4735,5.0,5.178,8.0325328946734,-2.8545328946734
107,2023-05-06,32.362289999999994,5.0,0.0,4.160982800258669,-4.160982800258669
107,2023-05-07,0.427026,1.0,0.0,0.054904885941732144,-0.054904885941732144
107,2023-05-08,75.7964,6.0,5.412,9.745525323502331,-4.333525323502331
107,2023-05-09,75.6638,6.0,8.001,9.728476272915541,-1.727476272915542
107,2023-05-10,74.7245,5.0,7.296,9.607705735840355,-2.3117057358403548
107,2023-05-11,75.1728,5.0,11.766,9.665345927228415,2.100654072771585
107,2023-05-12,25.4693,2.0,0.0,3.274716320588813,-3.274716320588813
107,2023-05-13,32.679433,6.0,0.0,4.201759474845741,-4.201759474845741
107,2023-05-15,57.64628,7.0,8.943,7.4118728797898825,1.531127120210117
107,2023-05-16,57.17975,7.0,6.588,7.351888765383743,-0.7638887653837427
107,2023-05-17,53.44903,5.0,0.0,6.872211284198666,-6.872211284198666
107,2023-05-18,23.4559,3.0,10.119,3.0158433307589583,7.1031566692410415
107,2023-05-19,58.7728,7.0,6.354,7.556715236253143,-1.2027152362531428
107,2023-05-20,34.20675,4.0,0.0,4.398134322470636,-4.398134322470636
107,2023-05-22,58.01183,6.0,0.0,7.45887348644147,-7.45887348644147
107,2023-05-23,46.84128,5.0,0.0,6.0226195495467225,-6.0226195495467225
107,2023-05-24,50.826,5.0,6.354,6.534955091433491,-0.18095509143349098
107,2023-05-25,54.13274,6.0,2.118,6.960119326255172,-4.8421193262551725
107,2023-05-26,58.82768,8.0,0.0,7.563771434565383,-7.563771434565383
107,2023-05-27,32.72553,4.0,0.0,4.207686398562929,-4.207686398562929
107,2023-05-29,26.387999999999998,2.0,0.0,3.3928382117960676,-3.3928382117960676
107,2023-05-30,32.46125,4.0,0.0,4.173706586428115,-4.173706586428115
107,2023-05-31,57.02843,6.0,0.0,7.332432790008232,-7.332432790008232
