vehicle_id,ownership,vehicle_type,electrification_level,state,charge_start_dt,km_since_prior_charge,trips_since_prior_charge,avg_temp_c,charged_kwh,kwh_per_km_proxy,wh_per_km_proxy,temp_bin
155,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-03-29 10:30:00,234.17391500000002,26,4.711538461538462,38.44,0.16415150252751248,164.1515025275125,0-10C
155,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-04-01 15:50:00,25.208708,7,5.0,9.92,0.3935148124211681,393.5148124211681,0-10C
155,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-04-07 18:30:00,146.77145000000002,19,8.421052631578947,16.74,0.11405487920164308,114.05487920164309,0-10C
155,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-04-19 09:50:00,236.70484799999997,41,16.097560975609756,28.52,0.12048760403927174,120.48760403927174,10-20C
155,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-04-26 10:20:00,191.953656,30,7.5,16.12,0.0839786036687939,83.9786036687939,0-10C
155,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-04-29 11:00:00,96.3656,19,13.68421052631579,22.94,0.2380517529076766,238.0517529076766,10-20C
155,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-05-26 19:20:00,159.76605,14,19.285714285714285,8.68,0.054329439827798205,54.329439827798204,10-20C
155,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-08-17 20:00:00,61.46572,8,35.0,11.78,0.19165154170487225,191.65154170487224,>20C
155,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-08-19 19:50:00,233.52211,30,31.833333333333332,21.7,0.09292481983825857,92.92481983825857,>20C
155,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-08-27 20:20:00,190.213514,21,23.80952380952381,36.58,0.19231020567760498,192.310205677605,>20C
155,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-08-31 18:00:00,271.82365400000003,21,25.238095238095237,29.76,0.10948274575103754,109.48274575103753,>20C
155,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-09-03 20:00:00,328.917941,35,29.214285714285715,35.34,0.10744321180096407,107.44321180096406,>20C
155,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-09-07 20:20:00,275.06539000000004,31,29.838709677419356,16.74,0.06085825628589622,60.85825628589623,>20C
155,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-09-16 20:00:00,527.228516,61,18.770491803278688,32.86,0.06232591561872196,62.32591561872196,10-20C
155,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-09-17 20:20:00,166.43855000000002,18,24.02777777777778,29.14,0.17507963149162256,175.07963149162256,>20C
155,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-09-19 18:30:00,177.76293299999998,21,25.476190476190474,12.4,0.06975582474215815,69.75582474215815,>20C
155,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-09-24 20:00:00,578.924258,59,21.949152542372882,38.44,0.06639901415221056,66.39901415221057,>20C
155,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-09-25 20:10:00,138.30233199999998,15,24.333333333333332,29.14,0.21069782106060225,210.69782106060225,>20C
155,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-09-26 20:10:00,84.09766099999997,14,22.5,14.26,0.169564763519404,169.564763519404,>20C
155,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-09-29 19:50:00,228.798891,37,26.14864864864865,24.8,0.10839213377131274,108.39213377131273,>20C
155,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-10-02 14:40:00,232.392856,15,25.0,14.26,0.061361610874991784,61.36161087499179,>20C
155,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-10-06 13:10:00,45.838529,7,14.285714285714286,13.02,0.2840405284384235,284.0405284384235,10-20C
155,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-10-12 20:30:00,269.730195,35,15.642857142857142,31.62,0.11722825470096147,117.22825470096146,10-20C
155,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-10-14 20:00:00,299.0583720000001,36,8.958333333333334,26.66,0.08914647605986431,89.1464760598643,0-10C
155,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-10-19 20:00:00,211.65905500000002,21,22.61904761904762,38.44,0.18161283012437146,181.61283012437147,>20C
155,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-11-02 20:30:00,115.50077000000002,22,14.090909090909092,22.32,0.1932454649436536,193.2454649436536,10-20C
155,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-11-03 19:40:00,25.359659,8,15.625,6.82,0.26893106094210495,268.9310609421049,10-20C
155,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-11-04 19:30:00,71.91195200000001,8,17.5,17.98,0.2500279786592359,250.0279786592359,10-20C
155,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-11-12 19:20:00,211.22751399999999,26,14.807692307692308,21.08,0.09979760496542131,99.79760496542131,10-20C
155,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-11-16 16:40:00,206.537283,20,19.375,16.12,0.0780488624903621,78.0488624903621,10-20C
155,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-11-22 20:00:00,281.09658099999996,37,11.68918918918919,26.66,0.09484284691459838,94.84284691459838,10-20C
155,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-11-24 20:00:00,70.00926,12,-5.0,21.7,0.30995899685270206,309.95899685270206,-10-0C
155,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-11-29 19:10:00,471.22341700000004,59,0.8050847457627118,27.28,0.05789185981816349,57.89185981816349,0-10C
155,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-12-01 20:00:00,167.745316,20,2.0,21.7,0.12936277755737752,129.3627775573775,0-10C
155,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-12-02 18:30:00,65.50070199999999,9,4.722222222222222,17.98,0.27450087481505164,274.50087481505165,0-10C
155,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-12-09 19:10:00,92.77523000000001,13,-0.7692307692307693,26.66,0.28736118466103505,287.36118466103505,-10-0C
155,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-12-16 19:20:00,138.97075800000002,14,16.785714285714285,27.9,0.20076165951401082,200.76165951401083,10-20C
155,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-12-17 20:00:00,165.05637000000002,16,12.96875,33.48,0.20283979345965256,202.83979345965258,10-20C
155,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-12-23 19:30:00,364.76008,39,9.35897435897436,27.28,0.07478888588904795,74.78888588904795,0-10C
155,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-12-24 18:00:00,112.98238800000001,15,-2.3333333333333335,32.86,0.29084179031514185,290.84179031514185,-10-0C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2021-06-24 18:30:00,132.77756699999998,17,17.647058823529413,13.05,0.09828467485023282,98.28467485023282,10-20C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2021-07-13 13:30:00,131.457271,4,23.75,19.7,0.1498585802834748,149.8585802834748,>20C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2021-07-14 12:40:00,106.7473,2,20.0,13.57,0.12712265321933203,127.12265321933202,10-20C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2021-08-03 12:00:00,134.90473799999998,6,27.083333333333332,16.64,0.12334629788910752,123.34629788910752,>20C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2021-11-26 14:30:00,273.44246999999996,21,18.452380952380953,30.94,0.11314994338662902,113.14994338662902,10-20C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2021-12-11 10:50:00,64.61160000000001,7,-5.0,4.61,0.07134941713252728,71.34941713252728,-10-0C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2021-12-12 10:20:00,117.81082,15,6.666666666666667,22.32,0.18945628253839503,189.45628253839502,0-10C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2021-12-12 19:00:00,58.620844000000005,8,10.0,10.54,0.17979952659842288,179.7995265984229,0-10C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2021-12-16 17:50:00,125.84980999999999,19,2.5,22.32,0.17735426060635293,177.35426060635294,0-10C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2021-12-18 18:30:00,279.60925800000007,55,1.4090909090909092,33.48,0.11973852453769607,119.73852453769607,0-10C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2021-12-19 18:40:00,130.39375,15,8.833333333333334,38.44,0.29479940564635954,294.79940564635956,0-10C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2021-12-20 20:10:00,133.463568,25,10.5,21.7,0.16259118743176412,162.59118743176413,10-20C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2021-12-21 20:20:00,120.31907,19,13.68421052631579,21.7,0.18035378764147694,180.35378764147694,10-20C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2021-12-22 18:20:00,121.31082,23,16.630434782608695,19.84,0.1635468295408439,163.5468295408439,10-20C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2021-12-23 20:10:00,115.693988,24,12.1875,26.04,0.22507651823705824,225.07651823705825,10-20C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2021-12-24 18:40:00,137.74294,25,4.6,29.14,0.2115534923241801,211.5534923241801,0-10C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2021-12-26 19:00:00,137.74628,21,7.976190476190476,38.44,0.2790637975849511,279.0637975849511,0-10C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2021-12-27 20:20:00,189.74823000000004,26,3.75,38.44,0.20258423490959568,202.5842349095957,0-10C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2021-12-29 20:30:00,361.1125290000001,38,-2.039473684210526,35.96,0.09958114745999298,99.58114745999298,-10-0C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2021-12-30 20:20:00,151.55793,23,6.195652173913044,36.58,0.24135985494127557,241.3598549412756,0-10C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2022-01-02 10:10:00,117.723941,20,-1.375,38.44,0.3265266153466609,326.5266153466609,-10-0C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2022-01-03 19:20:00,135.557542,21,7.738095238095238,27.9,0.20581665607362515,205.81665607362515,0-10C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2022-01-08 18:10:00,225.16204499999998,34,6.911764705882353,38.44,0.17072149082675103,170.72149082675102,0-10C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2022-01-10 10:00:00,52.999118,10,0.0,17.36,0.32755262078134956,327.5526207813496,-10-0C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2022-01-16 10:50:00,239.915987,33,7.045454545454546,18.6,0.07752713869793096,77.52713869793095,0-10C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2022-01-21 14:20:00,246.607052,27,0.0,16.74,0.06788127048370052,67.88127048370052,-10-0C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2022-01-28 20:20:00,198.99449099999998,21,5.9523809523809526,32.24,0.16201453536721278,162.01453536721277,0-10C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2022-01-31 13:30:00,110.67337,22,1.8181818181818181,23.56,0.21287867171660171,212.87867171660173,0-10C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2022-02-01 15:20:00,138.47359999999998,18,0.0,34.72,0.25073371386314797,250.73371386314795,-10-0C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2022-02-03 20:40:00,146.555202,24,-8.645833333333334,38.44,0.26229024610126084,262.29024610126083,-10-0C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2022-02-08 19:30:00,123.770127,16,4.0625,29.14,0.23543645551886686,235.43645551886684,0-10C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2022-02-10 20:30:00,125.70448999999999,19,12.631578947368421,19.84,0.15783048004092776,157.83048004092774,10-20C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2022-02-11 20:10:00,141.17622,15,-0.8333333333333334,27.28,0.1932336763231088,193.2336763231088,-10-0C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2022-02-24 19:10:00,93.90296000000001,8,-7.5,37.82,0.40275620704608245,402.7562070460824,-10-0C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2022-02-26 10:00:00,138.20352800000003,23,-5.0,35.96,0.2601959625806368,260.19596258063683,-10-0C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2022-03-11 09:50:00,74.45564999999999,10,-9.75,33.48,0.4496636588358305,449.6636588358305,-10-0C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2022-08-05 10:50:00,338.06555399999996,46,15.271739130434783,19.84,0.05868684272991623,58.68684272991623,10-20C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-01-02 18:10:00,21.69101,6,-5.0,3.1,0.14291635105972475,142.91635105972475,-10-0C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-01-21 15:30:00,81.6764,9,-2.7777777777777777,24.18,0.2960463487616986,296.0463487616986,-10-0C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-01-21 19:00:00,31.63166,4,-5.0,31.62,0.9996313819761593,999.6313819761593,-10-0C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-02-11 09:50:00,66.58888,5,4.5,14.88,0.22346073398441302,223.460733984413,0-10C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-03-10 20:00:00,189.99600999999998,22,8.409090909090908,36.58,0.19253035892701115,192.53035892701118,0-10C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-03-13 20:00:00,35.775328,7,10.0,22.32,0.6238936509540877,623.8936509540877,0-10C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-03-20 16:30:00,171.35110099999997,25,5.3,24.8,0.14473207265823174,144.73207265823174,0-10C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-03-23 20:10:00,175.42339600000003,22,10.227272727272727,35.34,0.2014554546646674,201.4554546646674,10-20C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-03-26 19:10:00,287.300623,36,5.138888888888889,36.58,0.12732307928201048,127.32307928201048,0-10C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-03-30 09:20:00,38.868922,4,1.875,5.58,0.14355942261532234,143.55942261532235,0-10C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-03-30 11:20:00,38.787940000000006,3,0.0,5.58,0.14385914797228208,143.85914797228207,-10-0C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-03-30 18:30:00,88.000787,18,16.38888888888889,8.68,0.09863548152131867,98.63548152131867,10-20C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-03-30 20:40:00,29.40204,5,8.0,20.46,0.6958700824840726,695.8700824840726,0-10C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-03-31 21:20:00,120.89145199999999,19,8.421052631578947,13.64,0.11282849014006385,112.82849014006385,0-10C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-04-01 19:40:00,116.37075,26,16.057692307692307,19.22,0.16516177819598138,165.16177819598138,10-20C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-04-06 20:10:00,329.265202,46,4.184782608695652,25.42,0.07720220614141911,77.2022061414191,0-10C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-04-13 20:10:00,409.45795999999996,48,18.4375,21.7,0.052996893747040606,52.9968937470406,10-20C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-04-20 22:10:00,22.258735,6,8.75,8.68,0.38995926767626277,389.9592676762628,0-10C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-04-27 17:50:00,181.10915,17,16.91176470588235,9.3,0.051350249283374144,51.35024928337414,10-20C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-04-28 20:10:00,236.55506000000003,30,12.583333333333334,34.72,0.14677344039903434,146.77344039903437,10-20C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-05-04 19:40:00,283.19557199999997,47,18.829787234042552,18.6,0.0656789930317131,65.67899303171309,10-20C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-05-05 19:50:00,162.41217999999998,18,19.305555555555557,26.04,0.16033280262600996,160.33280262600996,10-20C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-05-06 20:10:00,167.28288899999998,16,18.28125,32.86,0.19643371893224537,196.4337189322454,10-20C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-05-16 19:10:00,114.87286999999999,14,24.821428571428573,17.98,0.15652085649118022,156.5208564911802,>20C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-05-22 19:40:00,286.71133000000003,25,23.0,22.94,0.08001078994680817,80.01078994680816,>20C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-06-23 20:00:00,162.54808200000002,21,23.80952380952381,32.24,0.19834131294148397,198.34131294148398,>20C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-06-26 09:40:00,184.97681899999998,20,26.875,32.24,0.17429210954265575,174.29210954265577,>20C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-06-30 13:10:00,54.56445,12,17.291666666666668,6.82,0.12498980563352147,124.98980563352146,10-20C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-07-04 18:50:00,53.532488,9,20.0,4.96,0.0926540160061307,92.6540160061307,10-20C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-07-20 20:00:00,110.550842,18,25.13888888888889,17.36,0.1570318207074352,157.03182070743523,>20C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-07-21 20:00:00,130.260066,16,24.6875,23.56,0.18086893952594804,180.86893952594804,>20C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-07-22 19:40:00,137.74145,16,29.6875,22.32,0.1620427257009419,162.0427257009419,>20C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-07-27 20:10:00,123.91747199999999,23,32.5,19.84,0.16010655866188103,160.10655866188105,>20C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-07-28 20:10:00,170.803682,17,28.38235294117647,29.14,0.17060522149633753,170.60522149633752,>20C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-07-29 20:10:00,175.543684,20,27.75,31.0,0.17659422027396895,176.59422027396894,>20C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-07-31 20:30:00,152.049616,18,27.083333333333332,27.28,0.17941511933841386,179.41511933841386,>20C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-08-03 20:10:00,164.26887299999999,22,26.818181818181817,28.52,0.1736177979378966,173.61779793789663,>20C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-08-14 14:50:00,52.834284,7,21.428571428571427,6.82,0.1290828508246653,129.0828508246653,>20C
156,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2023-08-14 20:20:00,68.91987999999999,10,25.0,15.5,0.22489882454815652,224.8988245481565,>20C
157,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2021-04-13 14:40:00,38.47786,3,13.333333333333334,19.22,0.4995080287729099,499.50802877290994,10-20C
157,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2021-04-15 12:10:00,104.62759999999999,3,1.6666666666666667,23.56,0.22517958932442303,225.17958932442303,0-10C
157,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2021-04-20 16:00:00,80.68339999999999,3,0.0,14.88,0.1844245532538292,184.42455325382917,-10-0C
157,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2021-04-21 16:20:00,116.3819,2,0.0,30.38,0.26103715440287534,261.03715440287533,-10-0C
157,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2021-04-27 15:40:00,224.20476000000002,12,12.291666666666666,38.44,0.17145041880466763,171.45041880466763,10-20C
157,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2021-04-28 16:20:00,159.25889999999998,6,10.0,24.18,0.1518282494730279,151.8282494730279,0-10C
157,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2021-05-12 11:50:00,117.79290800000001,5,19.0,35.34,0.3000180622079557,300.01806220795567,10-20C
157,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2021-05-20 12:40:00,90.94130000000001,2,15.0,14.26,0.15680444418542508,156.80444418542507,10-20C
157,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2021-06-09 15:00:00,171.29581899999997,10,17.5,27.28,0.1592566599655302,159.2566599655302,10-20C
157,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2021-07-03 15:40:00,89.87968,9,26.666666666666668,18.6,0.2069433269010304,206.94332690103036,>20C
157,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2021-07-05 10:00:00,31.566591000000003,2,26.25,15.5,0.49102546423210536,491.0254642321054,>20C
157,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2021-07-06 18:50:00,50.287462999999995,7,25.714285714285715,34.72,0.690430535340389,690.4305353403889,>20C
157,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2021-07-11 18:10:00,48.944381,9,25.0,38.44,0.7853812677700428,785.3812677700429,>20C
157,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2021-07-13 18:50:00,68.658258,5,25.0,18.6,0.27090696067470865,270.9069606747086,>20C
157,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2021-07-14 18:40:00,94.00733000000001,8,20.0,25.42,0.2704044461213822,270.4044461213822,10-20C
157,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2021-07-15 18:10:00,72.18119999999999,3,26.666666666666668,21.08,0.2920428033892482,292.0428033892482,>20C
157,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2021-07-16 19:00:00,200.84635600000001,7,28.214285714285715,38.44,0.19139007929026103,191.39007929026104,>20C
157,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2021-07-17 19:10:00,125.394355,11,29.09090909090909,31.62,0.2521644614703748,252.1644614703748,>20C
157,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2021-07-19 14:30:00,46.58428000000001,3,29.166666666666668,10.54,0.2262565826927023,226.25658269270232,>20C
157,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2021-07-19 17:10:00,22.6116,1,35.0,3.1,0.13709777282456792,137.09777282456793,>20C
157,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2021-07-20 10:00:00,30.981623,2,30.0,8.68,0.2801660842622738,280.1660842622738,>20C
157,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2021-07-20 18:20:00,40.298578,3,33.333333333333336,38.44,0.9538798118385219,953.879811838522,>20C
157,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2021-07-21 19:30:00,50.723893999999994,5,28.0,24.8,0.48892145386156677,488.92145386156676,>20C
157,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2021-07-22 18:50:00,47.192254000000005,4,30.0,38.44,0.8145404540329859,814.540454032986,>20C
157,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2021-07-24 17:10:00,228.59931899999998,12,28.333333333333332,13.02,0.056955550248161506,56.95555024816151,>20C
157,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2021-07-26 20:20:00,255.87490400000002,9,30.555555555555557,34.72,0.13569130640494542,135.69130640494544,>20C
157,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2021-07-27 18:50:00,93.63740200000001,5,31.0,38.44,0.4105197194599653,410.5197194599653,>20C
157,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2021-07-28 19:10:00,92.10839899999999,5,32.5,38.44,0.41733436274361907,417.3343627436191,>20C
157,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2021-07-29 19:40:00,108.39103999999999,6,29.166666666666668,38.44,0.35464185969615203,354.64185969615204,>20C
157,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2021-08-02 13:30:00,64.99055700000001,5,28.0,16.12,0.2480360339118189,248.0360339118189,>20C
157,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2021-08-02 19:50:00,46.153,1,27.5,38.44,0.8328819361688298,832.8819361688298,>20C
157,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2021-08-03 19:10:00,35.90063,2,25.0,38.44,1.0707332991092355,1070.7332991092358,>20C
157,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2021-08-05 19:00:00,237.25939000000002,10,28.75,38.44,0.16201676991582922,162.01676991582923,>20C
157,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2021-08-07 20:00:00,160.725209,10,27.5,35.34,0.2198783888344485,219.8783888344485,>20C
157,Fleet,PASSENGER CAR,BEV (Battery Electric Vehicle),Colorado,2021-08-08 15:10:00,61.398799999999994,3,30.0,7.44,0.12117500667765496,121.17500667765495,>20C
