evse_id,metro_area,land_use,region,num_ports,charge_level,venue,pricing,is_corridor,is_metro
9438,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
9495,"Providence-Warwick, RI-MA Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
9285,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
9338,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
9335,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
9323,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
9324,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
9356,"Providence-Warwick, RI-MA Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
9358,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
9245,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
9229,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
9211,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
9213,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
9223,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
9838,"Providence-Warwick, RI-MA Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
9854,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
9832,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
9828,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Undesignated,False,True
9829,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
9824,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
9865,"Providence-Warwick, RI-MA Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
9867,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
9882,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
9877,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
9879,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
9896,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
9787,"Providence-Warwick, RI-MA Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
8241,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
9768,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
8207,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
9702,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
9740,"Providence-Warwick, RI-MA Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
9741,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
9747,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Undesignated,False,True
9733,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7554,"Providence-Warwick, RI-MA Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7524,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7527,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7508,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7485,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7486,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7937,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7933,"Providence-Warwick, RI-MA Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7928,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7918,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7567,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7910,"Providence-Warwick, RI-MA Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7952,"Providence-Warwick, RI-MA Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7972,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7665,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7649,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Undesignated,False,True
7650,"Providence-Warwick, RI-MA Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7655,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7619,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7604,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7998,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
8024,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
8025,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
8029,"Providence-Warwick, RI-MA Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7598,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7599,"Providence-Warwick, RI-MA Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7583,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
8937,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
8953,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
8956,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
8901,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Undesignated,False,True
7687,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
8912,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
9009,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
9040,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
8974,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
8971,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
9050,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Undesignated,False,True
9055,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
9063,"Providence-Warwick, RI-MA Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
9060,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
9067,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Undesignated,False,True
9080,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
9146,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
9180,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
9191,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
9199,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
9171,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
9173,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6875,"Providence-Warwick, RI-MA Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6901,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6830,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6839,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6856,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6966,"Providence-Warwick, RI-MA Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6967,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6974,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6975,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6981,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6996,"Providence-Warwick, RI-MA Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6957,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6917,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7117,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7136,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7137,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Undesignated,False,True
7143,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7169,"Providence-Warwick, RI-MA Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7148,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7106,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7114,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7109,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7093,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7100,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7043,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7025,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7051,"Providence-Warwick, RI-MA Metro Area",Metro Area,New England,1,L2,Single Family Residential,Undesignated,False,True
7398,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7384,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7377,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7379,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7380,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7335,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7352,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7343,"Providence-Warwick, RI-MA Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7426,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Undesignated,False,True
7468,"Providence-Warwick, RI-MA Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7277,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7291,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7298,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7322,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7315,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7317,"Providence-Warwick, RI-MA Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7313,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7217,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7222,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Undesignated,False,True
7219,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Undesignated,False,True
7179,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7196,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7207,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7198,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7184,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6531,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6536,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6444,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6619,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6616,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6605,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6597,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6570,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6577,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6549,"Providence-Warwick, RI-MA Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6551,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6546,"Providence-Warwick, RI-MA Metro Area",Metro Area,New England,1,L2,Single Family Residential,Undesignated,False,True
6522,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6513,"Providence-Warwick, RI-MA Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6514,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6524,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7705,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7698,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7749,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7756,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7729,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7718,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7736,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6483,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Undesignated,False,True
6645,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6478,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6490,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6628,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7775,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7795,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7796,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7763,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7840,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7836,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7813,"Providence-Warwick, RI-MA Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7814,"Providence-Warwick, RI-MA Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7806,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7893,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6660,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6661,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7880,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7848,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
7861,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,2,L2,Single Family Residential,Paid,False,True
7850,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6821,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6823,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6781,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6761,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6758,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6755,"Providence-Warwick, RI-MA Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6732,"Providence-Warwick, RI-MA Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6715,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6747,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6748,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6737,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6738,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6740,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Undesignated,False,True
6688,"Providence-Warwick, RI-MA Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6695,"Providence-Warwick, RI-MA Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6693,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6698,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6711,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6709,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6189,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6199,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6215,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6205,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6231,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Undesignated,False,True
6282,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6243,"Providence-Warwick, RI-MA Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6265,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6258,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6260,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Undesignated,False,True
6261,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6255,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6314,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6319,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6312,"Providence-Warwick, RI-MA Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6293,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6284,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6288,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6324,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6334,"Providence-Warwick, RI-MA Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6354,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6343,"Providence-Warwick, RI-MA Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6372,"Providence-Warwick, RI-MA Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6383,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6385,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6394,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6407,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6418,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
6171,"Providence-Warwick, RI-MA Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
14328,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
14344,"Providence-Warwick, RI-MA Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
14317,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
14296,"Providence-Warwick, RI-MA Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
14232,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
14235,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Undesignated,False,True
14228,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
14204,"Providence-Warwick, RI-MA Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
14220,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
14212,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
14257,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
14251,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
14270,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
14271,"Providence-Warwick, RI-MA Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
14463,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
14398,"Providence-Warwick, RI-MA Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
14406,"Providence-Warwick, RI-MA Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
14416,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
14200,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
14175,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
14177,"Providence-Warwick, RI-MA Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
14135,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
14645,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
14646,"Providence-Warwick, RI-MA Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
14618,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
14615,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
14621,"Providence-Warwick, RI-MA Metro Area",Metro Area,New England,1,L2,Single Family Residential,Undesignated,False,True
14657,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
14504,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
14594,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
14576,"Providence-Warwick, RI-MA Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
14579,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Undesignated,False,True
14529,"Providence-Warwick, RI-MA Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
10673,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
10678,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
10665,"Providence-Warwick, RI-MA Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
10654,"Providence-Warwick, RI-MA Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
10703,"Burlington-South Burlington, VT Metro Area",Metro Area,New England,1,L2,Single Family Residential,Free,False,True
