hour,is_weekend,energy_kwh,total_duration,charge_duration,is_dcfc,overstay_hours,venue,land_use,cluster,pca1,pca2
17,0,5.318,18.72833333333333,2.4280555555555554,0,16.300277777777776,Medical or Educational Campus,Metro Area,0,1.7158015599065612,0.6181573366278391
16,0,4.103893,1.3363888888888888,1.3283333333333334,0,0.008055555555555483,Business Office,Metro Area,0,-0.6177057040057877,0.6399369467804986
9,0,6.148674,2.3272222222222223,1.9808333333333332,0,0.3463888888888891,Multi-Unit Dwelling,Metro Area,5,0.0014041093035441782,1.1506845643886603
12,1,5.4834,2.6413888888888892,1.772222222222222,0,0.8691666666666673,Single Family Residential,Metro Area,1,0.3545156465188998,-0.18915440034260145
20,0,49.0,2.4705555555555554,2.464166666666667,1,0.006388888888888555,Corridor,Metro Area,3,-2.102802823700322,0.4193621472585175
22,1,42.903999,0.9466666666666668,0.9433333333333334,1,0.0033333333333334103,Undesignated,Metro Area,3,-2.6347800883341663,0.34298806419719163
7,0,1.467,1.3833333333333333,0.6,0,0.7833333333333333,Multi-use Parking Garage/Lot,Non-Metro,4,-0.7762586474528241,-3.9031382379601314
7,0,3.987474,1.9205555555555556,1.5316666666666667,0,0.38888888888888884,Business Office,Metro Area,0,-0.45055144088711496,0.7600865437893992
8,0,9.566337,1.5469444444444445,1.5375,0,0.009444444444444366,Multi-use Parking Garage/Lot,Metro Area,4,-0.5088389432127829,0.6325375494374746
13,0,8.631,3.0533333333333332,2.373611111111111,0,0.6797222222222223,Hotel,Metro Area,0,0.11666127424960919,0.6463827771225695
19,0,31.775,10.819166666666666,5.036666666666667,0,5.782499999999999,Single Family Residential,Metro Area,1,2.1820986979327697,0.12154023449581335
15,0,9.109071,1.5419444444444443,1.5386111111111112,0,0.0033333333333331883,Hotel,Metro Area,0,-0.4636845843839489,0.5934531018514718
15,1,2.832,0.4388888888888889,0.4344444444444444,0,0.004444444444444473,Leisure Destination,Metro Area,0,-1.454173428459259,0.0753526369044675
7,1,3.168,2.279166666666667,0.8322222222222222,0,1.4469444444444446,Multi-use Parking Garage/Lot,Metro Area,4,-0.4311850216989448,0.3488179702039132
8,0,13.652903,2.936111111111111,2.931666666666666,0,0.004444444444444695,Multi-Unit Dwelling,Metro Area,5,0.20985208746419168,1.3028720074596123
18,1,9.916,0.8583333333333333,0.8441666666666666,1,0.01416666666666666,Undesignated,Metro Area,3,-2.8442245041223884,0.22739980359019968
12,0,37.33,5.423611111111111,5.417777777777777,0,0.005833333333333357,Leisure Destination,Metro Area,0,0.5035388307154925,0.7453417584218321
18,0,23.098,0.7522222222222222,0.7375,1,0.014722222222222192,Corridor,Metro Area,3,-2.9727466367283975,0.22678696110161398
19,0,12.3475,12.591944444444444,1.7661111111111112,0,10.825833333333332,Single Family Residential,Metro Area,1,1.8614446116803518,-0.13262342220448778
18,0,2.128,0.9697222222222224,0.9636111111111112,0,0.006111111111111178,Municipal Building,Metro Area,0,-0.9577751357294294,0.2137489725917173
13,0,4.0268,1.346666666666667,1.2991666666666666,0,0.04750000000000032,Single Family Residential,Metro Area,1,-0.15499777688100735,-0.124203415230004
17,0,4.4622,17.90138888888889,0.8975,0,17.003888888888888,Single Family Residential,Metro Area,1,1.8344847999525349,-0.2864933491837656
13,0,26.205999,1.1813888888888888,1.1677777777777778,1,0.013611111111111018,Undesignated,Metro Area,3,-2.5675195725883997,0.5123048657524041
21,0,23.9224,8.86888888888889,3.156944444444445,0,5.711944444444445,Single Family Residential,Metro Area,1,1.8340871204857327,0.008879185341624431
23,0,3.0298,8.001388888888888,0.9513888888888888,0,7.049999999999999,Single Family Residential,Metro Area,1,1.2066520246039625,-0.3306163578829313
8,0,2.232,0.8402777777777778,0.8116666666666666,0,0.028611111111111143,Business Office,Non-Metro,0,-1.018520680200033,-3.657789200928684
9,1,9.962,3.3475,3.2294444444444443,0,0.1180555555555558,Multi-use Parking Garage/Lot,Metro Area,4,0.09384213455148792,0.6005258114440198
18,0,22.71,14.02,14.02,0,0.0,Transit Facility,Metro Area,0,1.68493904232767,1.003031481011681
14,1,3.396356,0.5019444444444444,0.4966666666666666,0,0.005277777777777826,Retail,Metro Area,0,-1.5217700325202375,0.28231027387184426
6,0,7.682,12.789444444444444,2.0847222222222226,0,10.704722222222221,Business Office,Metro Area,0,1.2545441026035213,0.7996780440221657
6,1,33.932999,0.9602777777777778,0.9455555555555556,1,0.014722222222222192,Corridor,Metro Area,3,-3.011657793876229,0.32443034711057794
14,0,51.906101,16.550833333333333,6.355555555555555,0,10.195277777777779,Single Family Residential,Metro Area,1,2.6904295629976036,0.23308820170046274
20,0,4.387,11.519722222222224,0.7072222222222222,0,10.812500000000002,Single Family Residential,Metro Area,1,1.4293586553309865,-0.318770511957709
21,0,24.648399,13.608888888888888,3.3991666666666664,0,10.209722222222222,Single Family Residential,Metro Area,1,2.254883692489662,0.005200071522472228
7,0,23.1229,3.45,3.1880555555555556,0,0.26194444444444454,Single Family Residential,Metro Area,1,0.6828678509251442,0.2267389811646741
18,0,11.8378,17.584444444444443,3.810555555555556,0,13.773888888888887,Single Family Residential,Metro Area,1,2.4478808626704347,-0.030978327789129765
7,0,19.83,5.558611111111111,5.547777777777778,0,0.01083333333333325,Retail,Metro Area,0,0.280470779241082,0.9411334071488981
13,0,1.1421,1.2780555555555555,0.7419444444444444,0,0.5361111111111111,Fleet,Metro Area,0,-0.39837641381226613,0.730264225058125
20,0,4.0138,9.114444444444445,1.205833333333333,0,7.908611111111112,Single Family Residential,Metro Area,1,1.3815006251525481,-0.26868525817125927
10,1,10.1808,3.103055555555556,3.1002777777777784,0,0.002777777777777768,Single Family Residential,Metro Area,1,0.4690850823192441,-0.009159836319038193
21,0,31.202,6.020555555555555,5.948055555555555,0,0.07249999999999979,Medical or Educational Campus,Metro Area,0,0.8344636749535703,0.9821167769599677
13,0,11.757,0.5941666666666666,0.5822222222222222,1,0.011944444444444424,Corridor,Metro Area,3,-3.1858498864903466,0.19443077001292744
18,1,2.1,21.395,0.3672222222222222,0,21.02777777777778,Single Family Residential,Metro Area,1,1.6809246500561827,-0.5338619640663463
12,0,3.6261,2.1625,1.6516666666666666,0,0.5108333333333335,Single Family Residential,Metro Area,1,0.20073443122537038,-0.10603089796820353
17,0,56.987305000000006,20.23027777777778,10.11,0,10.12027777777778,Multi-use Parking Garage/Lot,Metro Area,4,2.6400010002937675,0.8878346933839965
17,1,38.442699,18.497777777777777,6.1305555555555555,0,12.367222222222221,Single Family Residential,Metro Area,1,2.7336627305530183,0.04745979486720222
9,0,8.089799000000001,2.7480555555555557,2.742777777777778,0,0.005277777777777715,Business Office,Metro Area,0,-0.09966881951900984,0.8731944889308577
16,0,13.615,17.979444444444443,4.145277777777777,0,13.834166666666665,Single Family Residential,Metro Area,1,2.498990792412403,0.011540331619866697
21,0,6.1421,9.080833333333333,1.9002777777777775,0,7.180555555555555,Single Family Residential,Non-Metro,1,1.5784686230189418,-4.489400228009707
15,0,1.251563,0.2088888888888889,0.2052777777777777,0,0.0036111111111112038,Retail,Metro Area,0,-1.770083526607916,0.28118216161262605
23,0,79.8619,19.884166666666665,9.475277777777778,0,10.408888888888887,Single Family Residential,Metro Area,1,3.123786576379539,0.2679300425051098
20,1,31.398001,9.633333333333333,3.2377777777777776,0,6.395555555555555,Single Family Residential,Metro Area,1,1.882556386849323,-0.0748128114033188
17,0,12.6761,14.238055555555556,2.325277777777778,0,11.912777777777778,Single Family Residential,Metro Area,1,2.056901334729648,-0.08187611937673744
11,1,5.7496,21.48111111111111,3.23,0,18.25111111111111,Single Family Residential,Metro Area,1,2.373666549321243,-0.1709459713100373
15,0,1.237472,0.2122222222222222,0.2063888888888889,0,0.0058333333333333015,Multi-use Parking Garage/Lot,Metro Area,4,-1.4218017099096043,0.24471976846475108
16,0,9.7313,13.565277777777776,4.5919444444444455,0,8.973333333333331,Single Family Residential,Metro Area,1,2.2493501470191113,0.010805166996259854
10,0,6.113,1.6447222222222222,1.6419444444444444,0,0.002777777777777768,Single Family Residential,Metro Area,1,-0.024713554261621678,-0.02367907150641216
22,1,40.485298,14.835555555555556,4.363888888888889,0,10.471666666666668,Single Family Residential,Undesignated,2,2.5977026407690658,-4.444892906309657
17,1,2.9102,13.7275,1.0116666666666667,0,12.715833333333332,Single Family Residential,Metro Area,1,1.5656522035578782,-0.416193514753013
16,1,1.720543,1.0880555555555556,0.2913888888888888,0,0.7966666666666667,Undesignated,Undesignated,2,-1.7213608853792912,-4.34843829430547
10,0,8.015,2.6527777777777777,2.3922222222222222,0,0.26055555555555543,Multi-use Parking Garage/Lot,Metro Area,4,-0.04372757793125284,0.6349632004937119
6,1,37.155,5.373333333333333,5.367222222222222,0,0.006111111111111178,Multi-use Parking Garage/Lot,Metro Area,4,0.5743173847484497,0.8624840615541562
16,0,19.083099,3.0033333333333334,2.998611111111111,0,0.004722222222222516,Fleet,Metro Area,0,0.5053940559090271,1.096615864121006
8,0,6.678,1.246388888888889,1.1872222222222222,0,0.05916666666666681,Medical or Educational Campus,Metro Area,0,-0.7574716489592116,0.7537357709779062
11,0,6.5458419999999995,2.255833333333334,2.252222222222222,0,0.0036111111111116756,Multi-use Parking Garage/Lot,Metro Area,4,-0.21437156534464183,0.6046561230304776
9,0,13.65725,2.5597222222222222,2.555833333333333,0,0.0038888888888890527,Multi-Unit Dwelling,Metro Area,5,0.10972813451569811,1.2664725667025365
17,0,7.840845,2.456111111111111,1.5663888888888888,0,0.8897222222222221,Multi-Unit Dwelling,Metro Area,5,0.15261433255191062,1.0374816629923695
7,0,2.279068,10.370555555555557,1.1244444444444444,0,9.246111111111112,Business Office,Metro Area,0,0.7976158113785382,0.6185095172726424
19,0,5.4429,66.0125,1.1005555555555555,0,64.91194444444444,Single Family Residential,Metro Area,1,3.03248841410527,-0.3074848167859364
13,0,8.922,0.2072222222222222,0.1988888888888889,1,0.008333333333333304,Undesignated,Metro Area,3,-3.343363357436729,0.2970877503071
21,0,33.270302,10.76388888888889,6.1097222222222225,0,4.654166666666667,Single Family Residential,Metro Area,1,2.2390159476700195,0.14918151980306768
17,1,15.2,0.5680555555555555,0.55,1,0.01805555555555549,Corridor,Metro Area,3,-3.1993757244517065,0.0572879678507592
19,0,25.642,2.8308333333333335,1.4730555555555556,1,1.357777777777778,Undesignated,Metro Area,3,-1.8438568647095321,0.4500395791845598
13,0,8.5894,68.40138888888889,14.244444444444444,0,54.15694444444445,Fleet,Metro Area,1,4.154088447616805,1.1688894520303277
13,0,36.492298,18.851111111111113,4.978888888888889,0,13.872222222222224,Single Family Residential,Undesignated,2,2.845213870517124,-4.248505568997264
9,0,5.856005000000001,1.8547222222222224,1.8525,0,0.0022222222222223476,Business Office,Metro Area,0,-0.43964021435596146,0.7919750855563907
16,0,6.945838,3.925555555555555,3.281944444444445,0,0.64361111111111,Municipal Building,Metro Area,0,0.2544251230005216,0.4570869898524561
17,0,19.9069,14.006666666666666,5.371666666666667,0,8.634999999999998,Single Family Residential,Metro Area,1,2.406540598070998,0.09253707999766524
23,1,17.426001,0.3869444444444444,0.3666666666666666,1,0.02027777777777784,Undesignated,Non-Metro,3,-3.0891405751503624,-4.1204576583111665
16,0,4.2115,4.663611111111111,0.5788888888888889,0,4.084722222222222,Single Family Residential,Metro Area,1,0.6431338865204191,-0.2775292484968653
13,0,3.607618,3.647222222222222,1.218888888888889,0,2.4283333333333332,Business Office,Metro Area,0,0.09836555737366569,0.6076189109355256
19,1,35.753899,11.398333333333332,4.029722222222222,0,7.368611111111109,Single Family Residential,Metro Area,1,2.1199324455661674,-0.0264540685203655
12,0,5.538746,28.814166666666665,1.128611111111111,0,27.685555555555553,Multi-Unit Dwelling,Metro Area,5,2.0132120941846785,0.9352270459889264
21,0,6.505885,1.221111111111111,1.0677777777777775,0,0.15333333333333354,Multi-Unit Dwelling,Metro Area,5,-0.37253357316598296,0.9656495846276038
9,0,2.8998,2.586388888888889,0.8366666666666667,0,1.7497222222222224,Single Family Residential,Metro Area,1,0.18566340795961012,-0.17404801490322275
17,0,0.934,0.3344444444444444,0.3227777777777778,1,0.011666666666666603,Undesignated,Metro Area,3,-3.3402033564119944,0.11914107827562236
19,0,18.8972,12.2525,3.968611111111111,0,8.283888888888889,Single Family Residential,Metro Area,1,2.18001891322761,0.02501774430372047
14,1,7.747878,1.2761111111111112,1.2661111111111112,0,0.010000000000000009,Municipal Building,Undesignated,2,-0.6177343383783784,-4.1480879107940645
21,0,60.333,1.2708333333333333,1.2630555555555556,1,0.007777777777777661,Undesignated,Metro Area,3,-2.3795262945764226,0.5291162652330864
0,0,34.69,5.150555555555556,5.145833333333333,0,0.00472222222222296,Municipal Building,Metro Area,0,0.13713481157481447,1.1361592409821568
20,0,2.5885,12.598055555555556,0.4222222222222222,0,12.175833333333333,Single Family Residential,Undesignated,2,1.521365999307374,-4.8055467749945
16,1,8.0276,19.877777777777776,1.0780555555555555,0,18.799722222222222,Single Family Residential,Metro Area,1,1.961796080555623,-0.33157160335441715
15,1,7.9072,16.461944444444445,2.2994444444444446,0,14.1625,Single Family Residential,Undesignated,2,2.2351974529318257,-4.638141292263661
16,0,6.5599,1.8658333333333332,1.862777777777778,0,0.003055555555555145,Single Family Residential,Metro Area,1,0.1384440828794833,-0.0698007768137528
10,0,2.5651,0.7325,0.7291666666666666,0,0.0033333333333334103,Single Family Residential,Metro Area,1,-0.5753345871019995,-0.17486602519883987
23,0,7.8207,8.889722222222222,1.1708333333333334,0,7.7188888888888885,Single Family Residential,Metro Area,1,1.4237486389323843,-0.23723965061875707
6,0,13.258721,8.204444444444444,2.4763888888888888,0,5.728055555555556,Multi-use Parking Garage/Lot,Metro Area,4,1.0136183579757905,0.6943180939288209
21,0,310.57800299999997,9.816666666666666,9.673333333333334,1,0.14333333333333265,Undesignated,Metro Area,3,-0.394386659618645,0.9897183460959965
6,0,8.497397,1.6977777777777778,1.4408333333333334,0,0.2569444444444444,Retail,Metro Area,0,-0.819546535716999,0.6815095732462058
14,1,2.8077,19.7425,0.6808333333333333,0,19.061666666666667,Single Family Residential,Undesignated,2,1.89479111587865,-4.845511045309998
19,1,2.8037,12.286111111111111,0.495,0,11.791111111111112,Single Family Residential,Metro Area,1,1.3085416715976577,-0.4888567504392425
19,1,2.0716,14.026111111111112,1.5419444444444443,0,12.484166666666667,Single Family Residential,Undesignated,2,1.8834761383846461,-4.821374120801554
19,0,3.706,1.198611111111111,1.1919444444444445,0,0.006666666666666599,Hotel,Metro Area,0,-0.6673374909813458,0.45530894947418993
13,0,8.336,1.3697222222222225,1.3575,0,0.012222222222222578,Hotel,Metro Area,0,-0.5710200342664918,0.5915498505733984
20,0,5.5731,0.7383333333333333,0.7361111111111112,0,0.0022222222222221255,Single Family Residential,Metro Area,1,-0.41880188564771914,-0.21583631197871944
11,1,5.763999999999999,2.2722222222222226,1.9075,0,0.3647222222222226,Municipal Building,Metro Area,0,-0.3897007371960316,0.3098833282553599
7,0,16.5585,15.087777777777776,1.9155555555555557,0,13.17222222222222,Single Family Residential,Metro Area,1,1.9335448891851337,0.04117532618066135
10,0,7.9476,68.10138888888889,1.324722222222222,0,66.77666666666667,Fleet,Metro Area,1,2.956916099344544,0.8411752711142513
12,0,11.173,0.2466666666666666,0.2386111111111111,1,0.008055555555555483,Corridor,Undesignated,2,-3.3173459997977854,-4.256994192414692
16,1,28.2166,14.771944444444443,3.516111111111111,0,11.255833333333332,Single Family Residential,Metro Area,1,2.2624220380785576,-0.05660844792322107
15,0,5.168202,0.8558333333333333,0.8525,0,0.0033333333333332993,Business Office,Metro Area,0,-0.8751528280776238,0.622401817306153
0,1,16.20084,11.436111111111112,3.6958333333333337,0,7.740277777777778,Multi-Unit Dwelling,Metro Area,5,1.3152266748341408,1.499584409155437
0,1,4.702,0.1091666666666666,0.1022222222222222,1,0.006944444444444406,Undesignated,Metro Area,3,-3.939501330420847,0.5222539168681557
18,0,1.958216,13.964722222222225,0.6905555555555556,0,13.27416666666667,Multi-Unit Dwelling,Metro Area,5,1.2506149037208696,0.7774851870850831
12,0,12.8,0.7144444444444444,0.6994444444444444,1,0.015000000000000013,Undesignated,Metro Area,3,-2.9192182897599928,0.4097552829803619
15,1,1.31,0.2005555555555555,0.1969444444444444,0,0.0036111111111110927,Municipal Building,Metro Area,0,-1.6355409943072265,-0.003857772031995753
18,0,12.43,1.7605555555555557,1.7561111111111112,0,0.004444444444444473,Multi-use Parking Garage/Lot,Non-Metro,4,-0.271403337959139,-3.7465244235865036
17,1,0.9756,21.673055555555557,0.1280555555555555,0,21.545,Single Family Residential,Metro Area,1,1.5206689733379906,-0.6055928342049913
7,0,4.026209,0.6877777777777778,0.6811111111111111,0,0.00666666666666671,Leisure Destination,Metro Area,0,-1.2955172231857413,0.3580390707181682
13,0,13.387,3.968888888888889,3.5044444444444443,0,0.46444444444444466,Multi-use Parking Garage/Lot,Metro Area,4,0.4278753319186311,0.6928063346166764
20,0,18.800699,9.448055555555555,5.126666666666667,0,4.3213888888888885,Single Family Residential,Metro Area,1,2.003617926962636,0.07677981338243847
19,0,32.734699,12.005,4.607222222222222,0,7.397777777777779,Single Family Residential,Metro Area,1,2.2615659847334117,0.10264664804445726
15,0,0.6405430000000001,0.1952777777777777,0.1930555555555555,0,0.002222222222222181,Business Office,Metro Area,0,-1.5033872093752274,0.40677578121682995
19,1,54.691772,15.177777777777775,8.887222222222222,0,6.290555555555553,Multi-Unit Dwelling,Metro Area,5,2.4218711593847533,1.2951130367630868
18,0,5.2665,24.041944444444443,1.018333333333333,0,23.02361111111111,Single Family Residential,Non-Metro,1,2.1516290408260637,-4.581134403771541
18,0,20.304001,14.269444444444444,2.225277777777778,0,12.044166666666666,Single Family Residential,Metro Area,1,2.090331776710958,-0.053536375960134115
18,0,10.265999999999998,3.4422222222222216,3.2597222222222224,0,0.18249999999999922,Single Family Residential,Metro Area,1,0.7290738014741284,0.023951759193363256
8,0,23.199417,9.043888888888889,3.841388888888889,0,5.2025,Multi-Unit Dwelling,Metro Area,5,1.5175364017693433,1.3238498741004914
16,0,8.278,0.1791666666666666,0.1686111111111111,1,0.010555555555555513,Undesignated,Metro Area,3,-3.3481198526961533,0.2551174188081317
14,0,8.6524,4.027777777777779,3.4744444444444444,0,0.5533333333333341,Single Family Residential,Metro Area,1,0.8721409711012192,0.04491871763765689
9,0,16.582294,3.1977777777777776,2.7725,0,0.42527777777777764,Multi-Unit Dwelling,Metro Area,5,0.37403159606229647,1.2821141735677561
3,0,17.200001,0.4480555555555555,0.4327777777777777,1,0.015277777777777779,Corridor,Metro Area,3,-3.452001428726399,0.40458903273589814
16,1,37.664326,13.3725,13.157222222222222,0,0.21527777777777857,Multi-Unit Dwelling,Metro Area,5,1.8911668086240698,1.427658315086937
1,0,46.010487,10.635,7.822777777777778,0,2.812222222222222,Multi-use Parking Garage/Lot,Metro Area,4,1.4547419048699406,1.206100111446268
19,0,15.6251,14.769444444444444,1.6883333333333332,0,13.081111111111111,Single Family Residential,Metro Area,1,2.0002096798486475,-0.12227314325357641
13,1,69.599998,3.3219444444444446,3.3044444444444445,1,0.01750000000000007,Undesignated,Metro Area,3,-1.7436547803507476,0.6241666538554735
18,1,32.234859,5.0425,4.563055555555556,0,0.4794444444444448,Multi-Unit Dwelling,Metro Area,5,0.9233988411867764,1.2021411796119945
9,1,26.9,1.508888888888889,1.5016666666666667,1,0.007222222222222241,Corridor,Metro Area,3,-2.694505225620063,0.29728508564348904
19,0,5.772,9.531944444444443,1.8108333333333333,0,7.72111111111111,Single Family Residential,Metro Area,1,1.5723737401040925,-0.18547142282586937
14,0,17.388970999999998,2.8136111111111113,2.8094444444444444,0,0.004166666666666874,Multi-use Parking Garage/Lot,Metro Area,4,0.08280030399620732,0.6874159139397795
9,1,0.5415,0.0869444444444444,0.085,0,0.0019444444444443876,Single Family Residential,Metro Area,1,-1.2569658996604753,-0.4504847902075999
7,1,40.393,7.862222222222222,7.857222222222222,0,0.004999999999999893,Medical or Educational Campus,Metro Area,0,0.9039138331054493,1.0986691169822822
13,0,33.5047,21.6825,3.841111111111111,0,17.84138888888889,Single Family Residential,Metro Area,1,2.684295245567069,0.10563563287860393
20,0,11.4516,11.59027777777778,1.737777777777778,0,9.852500000000003,Single Family Residential,Metro Area,1,1.7863959299043592,-0.14617462674964332
18,0,10.164,0.2402777777777777,0.2355555555555555,1,0.004722222222222211,Corridor,Metro Area,3,-3.4416008631556543,0.08487663218653906
9,0,12.8621,3.39,1.8902777777777775,0,1.4997222222222226,Single Family Residential,Metro Area,1,0.6640079979469029,0.03968678717955195
16,0,5.0797,14.740833333333333,1.6688888888888889,0,13.071944444444444,Single Family Residential,Metro Area,1,1.8779337282346356,-0.19553636170486766
16,0,8.817536,9.400277777777776,2.5383333333333336,0,6.8619444444444415,Business Office,Metro Area,0,1.2032325578675944,0.7119874373291927
13,0,18.002,3.0866666666666664,3.0719444444444446,0,0.014722222222221859,Leisure Destination,Metro Area,0,-0.06889598818776856,0.5750051939791547
17,0,21.664,0.3836111111111111,0.3777777777777777,1,0.0058333333333334125,Corridor,Metro Area,3,-3.2588016804025823,0.18344948968503508
21,1,38.376499,10.867777777777778,10.693055555555556,0,0.174722222222222,Single Family Residential,Metro Area,1,1.9587556787480638,0.20630221497297405
21,0,8.1474,11.34361111111111,1.121388888888889,0,10.222222222222221,Single Family Residential,Metro Area,1,1.6009142946643642,-0.23240521055340202
21,0,6.9684,12.22,1.0844444444444443,0,11.135555555555555,Single Family Residential,Metro Area,1,1.6393361906386987,-0.2514958783048045
10,0,30.822924,51.478611111111114,5.615555555555556,0,45.86305555555556,Multi-Unit Dwelling,Metro Area,5,3.3327095886829565,1.3114755346383495
8,0,16.254998999999998,0.8894444444444445,0.8786111111111111,1,0.010833333333333361,Corridor,Metro Area,3,-3.0278136396070185,0.3268406140338551
20,1,17.270222,22.575,5.668055555555555,0,16.906944444444445,Multi-Unit Dwelling,Metro Area,5,2.5830004205419876,1.0726121143676361
6,0,2.8360000000000003,2.655,1.0272222222222225,0,1.6277777777777773,Medical or Educational Campus,Metro Area,0,-0.33658272057893107,0.6789202221918035
18,0,23.451,0.6322222222222222,0.6266666666666667,1,0.005555555555555536,Corridor,Metro Area,3,-3.0530936031494145,0.2153997962111753
8,1,2.744,0.0730555555555555,0.0658333333333333,1,0.007222222222222199,Corridor,Metro Area,3,-3.874521157244281,-0.050289176987860125
7,0,16.802582,4.972777777777778,3.693611111111111,0,1.2791666666666668,Medical or Educational Campus,Metro Area,0,0.5652030206994837,0.975206898893386
9,0,3.0763439999999997,2.0458333333333334,1.0569444444444445,0,0.9888888888888889,Municipal Building,Undesignated,2,-0.3674938828496071,-4.0853415761317695
15,0,5.6472,1.6602777777777775,0.7933333333333333,0,0.8669444444444442,Single Family Residential,Undesignated,2,0.16772327715756297,-4.597403206956655
17,0,3.451,1.2313888888888889,1.2261111111111112,0,0.005277777777777715,Retail,Non-Metro,0,-0.9718880155825736,-3.8514616959402606
11,0,35.813,1.0563888888888888,1.0433333333333332,1,0.013055555555555598,Undesignated,Metro Area,3,-2.6310705456543615,0.5538857085457871
12,1,3.9793,4.388888888888889,1.4402777777777778,0,2.9486111111111115,Single Family Residential,Metro Area,1,0.7132190063584533,-0.2655259852909653
7,0,6.84578,3.3680555555555554,2.293888888888889,0,1.0741666666666663,Multi-Unit Dwelling,Metro Area,5,0.33385614782987844,1.1980281021038115
20,0,9.84384,1.5769444444444445,1.5719444444444444,0,0.0050000000000001155,Multi-use Parking Garage/Lot,Metro Area,4,-0.3668172730468039,0.5055771204285952
19,1,37.449001,0.9877777777777778,0.9819444444444444,1,0.005833333333333357,Undesignated,Undesignated,2,-2.475986927231725,-4.054080236802332
14,0,1.382117,0.3783333333333333,0.3727777777777777,0,0.005555555555555591,Retail,Metro Area,0,-1.6235286395020943,0.3225424330444903
17,0,1.035,0.1855555555555555,0.1827777777777778,0,0.0027777777777777124,Retail,Metro Area,0,-1.7840623978602022,0.24928394395300602
7,0,20.876808,4.496944444444445,3.69,0,0.8069444444444449,Business Office,Undesignated,2,0.6654555478956639,-3.3952199560905627
22,0,30.211599,8.0,7.9975,0,0.002500000000000391,Single Family Residential,Metro Area,1,1.6312737842731198,0.2480769500260477
9,0,10.656,0.5738888888888889,0.5705555555555556,1,0.0033333333333332993,Corridor,Metro Area,3,-3.258697840907617,0.2370709365505045
12,1,6.7354,1.0005555555555556,0.9975,0,0.003055555555555589,Single Family Residential,Metro Area,1,-0.36712976469068614,-0.21401765594426458
19,1,15.9024,12.274444444444445,2.9725,0,9.301944444444445,Single Family Residential,Metro Area,1,2.0040808766625275,-0.15353805637137108
16,1,10.44,0.4772222222222222,0.4733333333333333,1,0.0038888888888889417,Corridor,Metro Area,3,-3.307707147164795,0.022956057413877542
17,0,0.7777,0.7036111111111111,0.1591666666666666,0,0.5444444444444445,Single Family Residential,Metro Area,1,-0.6787634887197902,-0.41227243483254394
0,0,4.6355,5.833055555555555,0.96,0,4.873055555555555,Single Family Residential,Metro Area,1,0.5138169584658507,0.20893445015377263
16,1,0.9792,0.2691666666666667,0.2669444444444444,0,0.0022222222222223476,Single Family Residential,Metro Area,1,-0.9762261293890321,-0.47833273433801826
19,0,58.489899,13.125277777777775,12.1225,0,1.0027777777777747,Single Family Residential,Metro Area,1,2.390916640301056,0.3785223645496615
14,0,4.632183,1.0,0.9955555555555556,0,0.004444444444444362,Leisure Destination,Metro Area,0,-0.9954183741299983,0.3050828216742304
8,0,0.4679,0.945,0.4308333333333333,0,0.5141666666666667,Single Family Residential,Non-Metro,1,-0.5920197282002182,-4.583009592962072
20,0,9.2755,15.3725,1.7336111111111112,0,13.63888888888889,Single Family Residential,Metro Area,1,2.007114533301353,-0.17450845999583298
13,0,6.778,5.385833333333333,3.906388888888889,0,1.4794444444444443,Medical or Educational Campus,Metro Area,0,0.6657575574769677,0.8132124186602203
19,0,6.570149000000001,2.4563888888888887,2.45,0,0.006388888888888555,Medical or Educational Campus,Metro Area,0,-0.14563896502800253,0.7202562688348807
21,0,13.2043,12.54527777777778,2.3088888888888888,0,10.236388888888891,Single Family Residential,Metro Area,1,1.9780842912169592,-0.10601046625690169
7,0,28.021690000000003,9.175833333333332,4.7475,0,4.428333333333332,Leisure Destination,Metro Area,0,1.1729512846343115,0.7070659918081241
7,0,41.581459,7.677777777777778,6.851388888888889,0,0.8263888888888893,Business Office,Metro Area,0,1.12659621794613,1.1804081120040755
23,0,6.9905,8.523055555555555,2.0919444444444446,0,6.43111111111111,Single Family Residential,Metro Area,1,1.5688262148453658,-0.17462829305584793
7,0,54.66774,9.457222222222224,9.436666666666667,0,0.020555555555556992,Medical or Educational Campus,Undesignated,2,1.3473565317584133,-3.1338396396736163
7,0,27.516287,4.0311111111111115,4.020555555555555,0,0.010555555555556317,Multi-use Parking Garage/Lot,Metro Area,4,0.34966714956707573,0.8827014419347503
11,0,12.824266,1.810277777777778,1.7830555555555556,0,0.02722222222222248,Single Family Residential,Metro Area,1,0.12208716829046079,0.03643576374027004
17,0,7.686379,2.0480555555555555,2.043888888888889,0,0.00416666666666643,Multi-use Parking Garage/Lot,Metro Area,4,-0.21678684642635357,0.5417538494979899
18,0,32.431796999999996,21.618055555555557,4.415,0,17.203055555555558,Multi-Unit Dwelling,Metro Area,5,2.526282045336378,1.223429128549021
18,0,8.531,2.9586111111111113,2.9380555555555556,0,0.02055555555555566,Medical or Educational Campus,Metro Area,0,0.02685180236811154,0.7763209975276605
12,1,9.8,0.5316666666666666,0.5077777777777778,1,0.02388888888888885,Undesignated,Metro Area,3,-3.1262931418310527,0.24523981286929777
1,1,4.4852,8.266944444444444,1.451111111111111,0,6.815833333333334,Single Family Residential,Metro Area,1,0.9627118054039466,0.014611787038692172
