evse_id,metro_area,land_use,region,num_ports,charge_level,venue,pricing
25990,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
25993,"Ann Arbor, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
25997,Undesignated,Metro Area,East North Central,1,L2,Single Family Residential,Free
25986,"Ann Arbor, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
25977,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
25971,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24902,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24919,"Grand Rapids-Kentwood, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
26015,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
26034,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
26050,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
26076,"Grand Rapids-Kentwood, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
26061,"Ann Arbor, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
26063,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
26080,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
26095,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
26097,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
26098,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
26100,"Ann Arbor, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24859,"Ann Arbor, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24879,"Grand Rapids-Kentwood, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24890,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24895,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24819,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24802,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24808,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24830,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24837,Undesignated,Metro Area,East North Central,1,L2,Single Family Residential,Free
24838,Undesignated,Metro Area,East North Central,1,L2,Single Family Residential,Free
24839,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24840,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24841,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24825,"Ann Arbor, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24760,"Ann Arbor, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24780,Undesignated,Metro Area,East North Central,1,L2,Single Family Residential,Free
24781,Undesignated,Metro Area,East North Central,1,L2,Single Family Residential,Free
24709,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24710,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24712,"Grand Rapids-Kentwood, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24715,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24717,"Grand Rapids-Kentwood, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24722,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24726,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24728,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24738,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24739,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24740,"Ann Arbor, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24613,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24602,Undesignated,Metro Area,East North Central,1,L2,Single Family Residential,Free
24582,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24583,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24584,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24580,"Grand Rapids-Kentwood, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24588,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24593,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24540,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24542,"Grand Rapids-Kentwood, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24545,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24556,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24559,"Ann Arbor, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24562,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24565,Undesignated,Metro Area,East North Central,1,L2,Single Family Residential,Free
24573,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24575,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24576,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24662,Undesignated,Metro Area,East North Central,1,L2,Single Family Residential,Free
24652,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24654,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24618,"Grand Rapids-Kentwood, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24620,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24671,"Grand Rapids-Kentwood, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24676,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24680,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24697,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24699,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24700,"Grand Rapids-Kentwood, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24705,"Ann Arbor, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24137,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24148,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24194,"Grand Rapids-Kentwood, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24195,"Grand Rapids-Kentwood, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24174,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24177,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24178,Undesignated,Metro Area,East North Central,1,L2,Single Family Residential,Free
24189,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24242,"Ann Arbor, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24258,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24205,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24228,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24232,"Ann Arbor, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24233,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24298,"Grand Rapids-Kentwood, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24293,Undesignated,Metro Area,East North Central,1,L2,Single Family Residential,Free
24274,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24275,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24351,Undesignated,Metro Area,East North Central,1,L2,Single Family Residential,Free
24367,"Grand Rapids-Kentwood, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24371,"Ann Arbor, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24373,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24390,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24391,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24384,"Grand Rapids-Kentwood, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24342,"Ann Arbor, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24348,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24303,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24305,Undesignated,Metro Area,East North Central,1,L2,Single Family Residential,Free
24308,Undesignated,Metro Area,East North Central,1,L2,Single Family Residential,Free
24317,"Grand Rapids-Kentwood, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24319,"Grand Rapids-Kentwood, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24321,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24322,Undesignated,Metro Area,East North Central,1,L2,Single Family Residential,Free
24324,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24401,Undesignated,Metro Area,East North Central,1,L2,Single Family Residential,Free
24427,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24418,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24414,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24415,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24431,"Ann Arbor, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24432,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24433,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24438,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24436,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
22015,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
22022,Undesignated,Metro Area,East North Central,1,L2,Single Family Residential,Free
22030,Undesignated,Metro Area,East North Central,1,L2,Single Family Residential,Free
22028,"Ann Arbor, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
22040,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24500,"Grand Rapids-Kentwood, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24496,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24503,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24483,"Grand Rapids-Kentwood, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24510,"Ann Arbor, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24515,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24517,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24527,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24447,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24453,Undesignated,Metro Area,East North Central,1,L2,Single Family Residential,Free
24469,"Grand Rapids-Kentwood, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
22274,"Ann Arbor, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
22279,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
22280,"Grand Rapids-Kentwood, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
22283,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
22287,"Grand Rapids-Kentwood, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
22228,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
22232,Undesignated,Metro Area,East North Central,1,L2,Single Family Residential,Free
22233,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
22236,Undesignated,Metro Area,East North Central,1,L2,Single Family Residential,Free
22242,Undesignated,Metro Area,East North Central,1,L2,Single Family Residential,Free
22243,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
22245,"Grand Rapids-Kentwood, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
22249,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
22251,"Grand Rapids-Kentwood, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
22261,"Ann Arbor, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
22103,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
22106,"Grand Rapids-Kentwood, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
22107,"Grand Rapids-Kentwood, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
22092,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
22093,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
22132,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
22043,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
22045,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
22058,"Grand Rapids-Kentwood, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
22063,"Grand Rapids-Kentwood, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
22065,"Grand Rapids-Kentwood, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
22076,"Ann Arbor, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
22082,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
22089,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
22215,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
22223,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
22150,Undesignated,Metro Area,East North Central,1,L2,Single Family Residential,Free
22147,"Grand Rapids-Kentwood, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
22172,Undesignated,Metro Area,East North Central,1,L2,Single Family Residential,Free
22176,Undesignated,Metro Area,East North Central,1,L2,Single Family Residential,Free
22162,"Grand Rapids-Kentwood, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
22163,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24016,"Ann Arbor, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24025,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24029,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24031,Undesignated,Metro Area,East North Central,1,L2,Single Family Residential,Free
24007,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24008,Undesignated,Metro Area,East North Central,1,L2,Single Family Residential,Free
23956,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
23964,"Grand Rapids-Kentwood, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
23929,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
23937,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
23947,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
23974,"Grand Rapids-Kentwood, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
23975,"Grand Rapids-Kentwood, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
23976,"Grand Rapids-Kentwood, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
23970,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
23979,"Ann Arbor, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
23980,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24085,"Ann Arbor, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24091,Undesignated,Metro Area,East North Central,1,L2,Single Family Residential,Free
24081,"Grand Rapids-Kentwood, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24100,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24106,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24116,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24071,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24075,"Grand Rapids-Kentwood, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24065,"Grand Rapids-Kentwood, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24059,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
24047,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
23813,"Ann Arbor, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
23832,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
23799,Undesignated,Metro Area,East North Central,1,L2,Single Family Residential,Free
23800,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
23805,Undesignated,Metro Area,East North Central,1,L2,Single Family Residential,Free
23806,"Ann Arbor, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
23783,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
23784,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
23775,Undesignated,Metro Area,East North Central,1,L2,Single Family Residential,Free
23913,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
23915,Undesignated,Metro Area,East North Central,1,L2,Single Family Residential,Free
23917,"Grand Rapids-Kentwood, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
23922,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
23925,"Ann Arbor, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
23932,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
23934,Undesignated,Metro Area,East North Central,1,L2,Single Family Residential,Free
23935,"Grand Rapids-Kentwood, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
23899,"Ann Arbor, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
23869,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
23870,"Ann Arbor, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
23841,Undesignated,Metro Area,East North Central,1,L2,Single Family Residential,Free
23842,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
23845,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
23847,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
23849,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
21967,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
21995,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
21959,Undesignated,Metro Area,East North Central,1,L2,Single Family Residential,Free
21961,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
21962,Undesignated,Metro Area,East North Central,1,L2,Single Family Residential,Free
21953,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
21955,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
21957,"Ann Arbor, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
21923,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
21924,"Ann Arbor, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
21928,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
21936,Undesignated,Metro Area,East North Central,1,L2,Single Family Residential,Free
21947,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
21949,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
21900,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
21597,"Ann Arbor, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
21615,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
21616,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
21617,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
21665,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
21661,"Ann Arbor, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
21662,"Grand Rapids-Kentwood, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
21671,"Grand Rapids-Kentwood, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
21672,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
21645,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
21646,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
21762,"Grand Rapids-Kentwood, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
21764,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
21765,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
21770,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
21713,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
21720,Undesignated,Metro Area,East North Central,1,L2,Single Family Residential,Free
21693,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
21697,"Grand Rapids-Kentwood, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
20963,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
20967,Undesignated,Metro Area,East North Central,1,L2,Single Family Residential,Free
20968,Undesignated,Metro Area,East North Central,1,L2,Single Family Residential,Free
20951,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
20932,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
20935,Undesignated,Metro Area,East North Central,1,L2,Single Family Residential,Free
20940,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
20945,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
20890,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
20892,"Grand Rapids-Kentwood, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
20894,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
20905,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
20922,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
21585,"Grand Rapids-Kentwood, MI Metro Area",Metro Area,East North Central,1,L2,Single Family Residential,Free
