id,vehicle_id,start_datetime,stop_datetime,duration,energy_kwh,soc_start,soc_stop,rucc_id,flag_id
553486,307,2019-11-14 07:20:00,2019-11-14 07:20:00,0.0944444444444444,0.6006,,,1.0,0
553487,224,2019-11-14 08:10:00,2019-11-14 10:20:00,2.236111111111111,12.636,50.0,70.0,1.0,0
553488,224,2019-11-14 10:40:00,2019-11-14 22:20:00,11.635,18.252,70.0,100.0,2.0,0
553489,307,2019-11-14 16:30:00,2019-11-14 16:40:00,0.1222222222222222,0.546,,,1.0,0
553490,334,2019-11-14 18:00:00,2019-11-14 18:10:00,0.2222222222222222,0.819,15.0,20.0,1.0,0
553491,265,2019-11-15 09:00:00,2019-11-15 09:00:00,0.0063888888888888,0.702,,,1.0,64
553492,318,2019-11-15 11:40:00,2019-11-15 12:00:00,0.3055555555555556,0.546,,,1.0,0
553493,297,2019-11-15 14:10:00,2019-11-16 05:40:00,15.573888888888888,36.0,30.0,100.0,1.0,0
553494,327,2019-11-18 15:20:00,2019-11-19 11:10:00,19.90111111111111,27.378,55.0,100.0,1.0,0
553495,326,2019-11-18 17:20:00,2019-11-18 17:30:00,0.0941666666666666,0.7098,,,1.0,0
553496,318,2019-11-19 08:40:00,2019-11-19 09:10:00,0.4833333333333333,1.96,15.0,30.0,1.0,0
553497,259,2019-11-19 09:10:00,2019-11-19 09:20:00,0.2388888888888889,0.6006,15.0,20.0,1.0,0
553498,318,2019-11-19 12:30:00,2019-11-19 13:00:00,0.4055555555555555,1.3104,15.0,25.0,1.0,0
553499,318,2019-11-19 13:20:00,2019-11-19 13:30:00,0.1777777777777777,1.3104,15.0,25.0,1.0,0
553500,318,2019-11-19 13:50:00,2019-11-19 14:00:00,0.3058333333333333,1.5288,,,1.0,0
553501,265,2019-11-19 15:10:00,2019-11-20 08:40:00,17.343888888888888,19.89,65.0,100.0,1.0,0
553502,327,2019-11-19 16:00:00,2019-11-20 05:20:00,13.254722222222222,31.59,45.0,100.0,1.0,0
553503,224,2019-11-19 20:00:00,2019-11-20 07:30:00,11.56,20.826,65.0,100.0,1.0,0
553504,334,2019-11-20 13:10:00,2019-11-20 13:30:00,0.4,0.546,,,1.0,0
553505,265,2019-11-20 15:50:00,2019-11-20 16:50:00,1.0044444444444445,15.21,75.0,100.0,1.0,0
553506,307,2019-11-21 09:20:00,2019-11-21 09:40:00,0.3775,0.9282,15.0,25.0,1.0,0
553507,307,2019-11-21 09:50:00,2019-11-21 10:20:00,0.5222222222222223,1.96,,,1.0,0
553508,307,2019-11-21 10:30:00,2019-11-21 10:50:00,0.3111111111111111,1.96,,,1.0,0
553509,307,2019-11-21 15:30:00,2019-11-21 15:30:00,0.1333333333333333,0.546,,,1.0,0
553510,307,2019-11-21 18:50:00,2019-11-21 18:50:00,0.1111111111111111,0.8736,15.0,20.0,1.0,0
553511,307,2019-11-21 19:00:00,2019-11-21 19:30:00,0.5111111111111111,1.0374,20.0,30.0,1.0,0
553512,326,2019-11-25 15:10:00,2019-11-25 15:30:00,0.2386111111111111,0.546,,,1.0,0
553513,307,2019-11-25 20:10:00,2019-11-25 20:10:00,0.0944444444444444,0.819,15.0,20.0,1.0,0
553514,326,2019-12-02 08:00:00,2019-12-02 08:10:00,0.2386111111111111,0.7098,15.0,20.0,1.0,0
553515,318,2019-12-02 13:50:00,2019-12-02 14:20:00,0.5161111111111111,0.546,15.0,20.0,1.0,0
553516,243,2019-12-02 14:20:00,2019-12-02 14:40:00,0.2275,0.7744,10.0,20.0,1.0,0
553517,243,2019-12-02 14:50:00,2019-12-02 15:10:00,0.2330555555555555,0.5148,10.0,20.0,1.0,0
553518,307,2019-12-02 16:50:00,2019-12-02 17:20:00,0.5166666666666667,0.6006,,,1.0,0
553519,318,2019-12-02 19:10:00,2019-12-02 19:20:00,0.1,0.546,15.0,20.0,1.0,0
553520,334,2019-12-02 21:50:00,2019-12-02 21:50:00,0.0611111111111111,0.6552,,,1.0,0
553521,243,2019-12-03 14:30:00,2019-12-03 14:40:00,0.2833333333333333,0.7744,10.0,20.0,1.0,0
553522,318,2019-12-03 14:40:00,2019-12-03 14:50:00,0.2444444444444444,0.7098,15.0,20.0,1.0,0
553523,259,2019-12-03 15:10:00,2019-12-03 15:10:00,0.1055555555555555,0.6006,,,1.0,0
553524,243,2019-12-03 15:10:00,2019-12-03 15:30:00,0.3855555555555555,0.7744,15.0,25.0,1.0,0
553525,265,2019-12-03 16:30:00,2019-12-04 17:50:00,24.0,31.59,45.0,100.0,1.0,32
553526,327,2019-12-04 09:50:00,2019-12-04 14:00:00,4.2275,20.358,65.0,100.0,1.0,0
553527,297,2019-12-04 10:30:00,2019-12-04 21:50:00,11.293611111111112,17.082,70.0,100.0,1.0,0
553528,242,2019-12-06 03:40:00,2019-12-06 09:00:00,5.461388888888889,20.592,,,1.0,0
553529,259,2019-12-06 08:40:00,2019-12-06 09:00:00,0.2552777777777777,0.819,15.0,20.0,1.0,0
553530,265,2019-12-06 08:50:00,2019-12-06 09:20:00,0.5866666666666667,10.296,45.0,60.0,1.0,0
553531,265,2019-12-06 09:20:00,2019-12-06 15:20:00,5.9591666666666665,22.464,60.0,100.0,1.0,0
553532,334,2019-12-06 15:30:00,2019-12-06 15:40:00,0.1777777777777777,0.546,,,1.0,0
553533,242,2019-12-07 05:10:00,2019-12-07 13:50:00,8.622222222222222,10.062,85.0,100.0,1.0,0
553534,326,2019-12-07 08:00:00,2019-12-07 08:00:00,0.0444444444444444,0.6006,,,1.0,0
553535,327,2019-12-09 08:30:00,2019-12-09 10:40:00,2.236111111111111,13.572,,,1.0,0
553536,327,2019-12-09 14:40:00,2019-12-09 23:50:00,9.227777777777778,13.104,80.0,100.0,1.0,0
553537,318,2019-12-09 17:40:00,2019-12-09 17:40:00,0.0888888888888888,0.6006,,,1.0,0
553538,334,2019-12-10 08:00:00,2019-12-10 08:30:00,0.4947222222222222,0.6552,15.0,20.0,1.0,0
553539,334,2019-12-10 16:00:00,2019-12-10 16:10:00,0.3,0.546,,,1.0,0
553540,326,2019-12-11 19:10:00,2019-12-11 19:10:00,0.0777777777777777,0.9282,10.0,15.0,1.0,0
553541,259,2019-12-12 08:10:00,2019-12-12 08:10:00,0.0555555555555555,0.6006,,,1.0,0
553542,327,2019-12-12 10:40:00,2019-12-12 23:50:00,13.26722222222222,30.42,50.0,100.0,1.0,0
553543,334,2019-12-12 13:20:00,2019-12-12 13:40:00,0.3388888888888889,0.546,,,1.0,0
553544,265,2019-12-14 05:30:00,2019-12-14 05:40:00,0.0744444444444444,0.702,100.0,100.0,1.0,0
553545,259,2019-12-14 13:30:00,2019-12-14 14:00:00,0.4111111111111111,0.546,,,1.0,0
553546,259,2019-12-16 08:00:00,2019-12-16 08:00:00,0.0555555555555555,0.6006,,,1.0,0
553547,297,2019-12-16 08:40:00,2019-12-16 12:00:00,3.350277777777778,8.892,85.0,100.0,1.0,0
553548,326,2019-12-16 14:30:00,2019-12-16 14:40:00,0.1666666666666666,0.8736,10.0,20.0,1.0,0
553549,318,2019-12-16 15:20:00,2019-12-16 15:30:00,0.0830555555555555,0.546,,,1.0,0
553550,318,2019-12-16 18:00:00,2019-12-16 18:20:00,0.25,0.819,15.0,20.0,1.0,0
553551,318,2019-12-16 18:20:00,2019-12-16 18:30:00,0.1055555555555555,0.819,15.0,25.0,1.0,0
553552,318,2019-12-16 19:20:00,2019-12-16 19:40:00,0.4222222222222222,0.546,15.0,20.0,1.0,0
553553,318,2019-12-16 20:50:00,2019-12-16 22:30:00,1.6658333333333333,1.96,,,1.0,0
553554,327,2019-12-17 10:20:00,2019-12-17 12:30:00,2.2827777777777776,10.53,80.0,100.0,1.0,0
553555,318,2019-12-17 13:40:00,2019-12-17 13:40:00,0.0444444444444444,0.546,,,1.0,0
553556,318,2019-12-17 16:50:00,2019-12-17 17:00:00,0.1611111111111111,1.2012,15.0,25.0,1.0,0
553557,259,2019-12-18 09:10:00,2019-12-18 09:20:00,0.1111111111111111,0.7644,10.0,15.0,1.0,0
553558,334,2019-12-18 09:20:00,2019-12-18 09:30:00,0.0669444444444444,0.6006,,,1.0,0
553559,318,2019-12-18 12:30:00,2019-12-18 13:00:00,0.5611111111111111,1.96,15.0,35.0,1.0,0
553560,327,2019-12-18 12:40:00,2019-12-18 13:10:00,0.4766666666666667,1.17,100.0,100.0,1.0,0
553561,318,2019-12-18 14:00:00,2019-12-18 14:50:00,0.8833333333333333,1.365,15.0,25.0,1.0,0
553562,318,2019-12-18 15:50:00,2019-12-18 16:10:00,0.2052777777777777,0.9828,15.0,25.0,1.0,0
553563,318,2019-12-18 16:30:00,2019-12-18 16:40:00,0.1052777777777777,0.819,15.0,20.0,1.0,0
553564,318,2019-12-18 17:00:00,2019-12-18 17:20:00,0.1941666666666666,1.2558,15.0,25.0,1.0,0
553565,242,2019-12-19 03:10:00,2019-12-19 14:00:00,10.841388888888888,23.4,60.0,100.0,1.0,0
553566,326,2019-12-19 07:20:00,2019-12-19 07:30:00,0.0777777777777777,0.546,,,1.0,0
553567,265,2019-12-19 10:40:00,2019-12-19 11:40:00,1.0127777777777778,19.89,65.0,100.0,1.0,0
553568,297,2019-12-19 14:10:00,2019-12-19 15:10:00,1.0208333333333333,5.85,85.0,95.0,1.0,0
553569,334,2019-12-30 06:40:00,2019-12-30 06:40:00,0.1,0.6006,,,1.0,0
553570,256,2019-12-30 11:40:00,2019-12-30 11:50:00,0.1816666666666666,0.7098,,,1.0,0
553571,256,2019-12-30 11:50:00,2019-12-30 12:10:00,0.285,0.819,0.0,5.0,1.0,0
553572,326,2019-12-31 17:10:00,2019-12-31 18:20:00,1.166388888888889,1.96,,,1.0,0
553573,224,2020-01-02 11:50:00,2020-01-02 12:50:00,1.018333333333333,6.354,90.0,100.0,1.0,0
553574,224,2020-01-03 12:10:00,2020-01-03 14:00:00,1.8391666666666664,9.648,85.0,100.0,2.0,0
553575,224,2020-01-06 13:30:00,2020-01-06 15:20:00,1.830833333333333,9.648,85.0,100.0,1.0,0
553576,265,2020-01-06 15:00:00,2020-01-07 13:40:00,22.70916666666667,36.0,30.0,100.0,1.0,544
553577,242,2020-01-07 02:30:00,2020-01-07 22:10:00,19.55472222222222,26.91,,,1.0,0
553578,224,2020-01-07 11:20:00,2020-01-07 12:00:00,0.7141666666666666,4.236,95.0,100.0,1.0,0
553579,334,2020-01-07 12:50:00,2020-01-07 13:40:00,0.8661111111111112,1.96,,,1.0,512
553580,265,2020-01-07 15:40:00,2020-01-08 04:40:00,13.018888888888888,21.06,65.0,100.0,1.0,512
553581,224,2020-01-08 11:40:00,2020-01-08 13:10:00,1.4475,8.706,85.0,100.0,1.0,0
553582,283,2020-01-09 09:00:00,2020-01-09 09:20:00,0.4072222222222222,0.714,,,1.0,512
553583,224,2020-01-09 13:20:00,2020-01-09 14:20:00,1.0255555555555556,5.178,90.0,100.0,1.0,0
553584,265,2020-01-09 13:40:00,2020-01-10 01:10:00,11.538333333333334,20.592,65.0,100.0,1.0,0
553585,224,2020-01-10 10:00:00,2020-01-10 11:00:00,1.0472222222222225,6.354,90.0,100.0,8.0,0
553586,326,2020-01-13 07:40:00,2020-01-13 08:10:00,0.4691666666666667,0.679,0.0,5.0,1.0,0
553587,265,2020-01-13 08:00:00,2020-01-13 08:00:00,0.0191666666666666,0.702,100.0,100.0,1.0,64
553588,318,2020-01-13 11:20:00,2020-01-13 11:40:00,0.3872222222222222,0.6006,,,8.0,512
553589,224,2020-01-13 15:10:00,2020-01-13 16:00:00,0.9922222222222222,6.354,90.0,100.0,1.0,0
553590,265,2020-01-13 15:20:00,2020-01-13 16:20:00,1.006388888888889,16.146,75.0,100.0,1.0,0
553591,265,2020-01-15 14:00:00,2020-01-15 15:00:00,1.0455555555555556,16.146,75.0,100.0,1.0,0
553592,334,2020-01-15 17:00:00,2020-01-15 17:30:00,0.5627777777777778,1.0374,,,1.0,512
553593,334,2020-01-16 08:30:00,2020-01-16 09:50:00,1.3855555555555557,1.96,,,1.0,512
553594,265,2020-01-16 10:50:00,2020-01-16 21:00:00,10.153055555555556,25.272,60.0,100.0,1.0,544
553595,224,2020-01-16 12:10:00,2020-01-16 13:10:00,0.9647222222222224,4.707,90.0,100.0,1.0,0
553596,297,2020-01-17 09:00:00,2020-01-17 10:10:00,1.198888888888889,4.914,90.0,100.0,1.0,0
553597,224,2020-01-17 11:20:00,2020-01-17 12:40:00,1.42,8.472,85.0,100.0,7.0,0
553598,224,2020-01-22 09:30:00,2020-01-22 10:00:00,0.4305555555555556,0.942,100.0,100.0,7.0,0
553599,224,2020-01-22 12:50:00,2020-01-22 14:10:00,1.3194444444444444,6.825,90.0,100.0,7.0,0
553600,242,2020-01-23 03:30:00,2020-01-23 13:50:00,10.36138888888889,20.826,65.0,100.0,1.0,0
553601,224,2020-01-23 12:00:00,2020-01-23 14:00:00,1.8386111111111112,9.648,85.0,100.0,1.0,0
553602,326,2020-01-27 08:30:00,2020-01-27 09:10:00,0.7655555555555555,1.96,0.0,15.0,1.0,512
553603,243,2020-01-28 09:10:00,2020-01-28 09:20:00,0.1125,8.8,,,7.0,512
553604,265,2020-01-28 12:00:00,2020-01-29 07:10:00,19.24083333333333,22.464,60.0,100.0,1.0,512
553605,224,2020-01-28 15:40:00,2020-01-28 18:40:00,3.015277777777778,16.941,70.0,100.0,1.0,0
553606,327,2020-01-30 10:30:00,2020-01-30 13:10:00,2.7519444444444443,16.002,75.0,100.0,1.0,512
553607,265,2020-01-30 15:40:00,2020-01-30 15:50:00,0.1355555555555555,2.106,60.0,60.0,1.0,512
553608,265,2020-01-30 15:50:00,2020-01-30 21:40:00,5.911111111111111,22.698,60.0,100.0,1.0,0
553609,297,2020-01-31 11:50:00,2020-01-31 13:40:00,1.790277777777778,3.276,95.0,100.0,1.0,512
553610,265,2020-01-31 16:30:00,2020-02-01 04:00:00,11.496666666666666,22.464,60.0,100.0,1.0,0
553611,243,2020-01-31 19:00:00,2020-01-31 19:10:00,0.2497222222222222,0.55836,0.0,5.0,5.0,512
553612,242,2020-02-01 04:40:00,2020-02-01 14:00:00,9.428333333333333,14.04,75.0,100.0,1.0,0
553613,224,2020-02-03 12:50:00,2020-02-03 14:10:00,1.3191666666666666,6.825,90.0,100.0,1.0,0
553614,243,2020-02-04 09:00:00,2020-02-04 09:20:00,0.3833333333333333,0.5126,95.0,100.0,1.0,0
553615,265,2020-02-05 12:10:00,2020-02-05 12:30:00,0.4519444444444444,7.02,60.0,75.0,1.0,512
553616,224,2020-02-05 12:20:00,2020-02-05 13:10:00,0.7294444444444445,3.294,95.0,100.0,1.0,0
553617,265,2020-02-05 12:30:00,2020-02-05 17:40:00,5.088611111111111,16.146,75.0,100.0,1.0,0
553618,242,2020-02-06 03:30:00,2020-02-06 13:10:00,9.741388888888888,20.826,,,1.0,0
553619,265,2020-02-06 13:00:00,2020-02-06 14:00:00,1.0013888888888889,16.848,70.0,100.0,1.0,0
553620,224,2020-02-06 13:50:00,2020-02-06 15:50:00,2.0844444444444443,11.061,80.0,100.0,1.0,0
553621,265,2020-02-07 02:40:00,2020-02-07 02:40:00,0.0591666666666666,0.702,100.0,100.0,1.0,0
553622,265,2020-02-07 16:50:00,2020-02-08 03:50:00,11.016388888888889,36.0,35.0,100.0,1.0,544
553623,297,2020-02-10 12:50:00,2020-02-10 21:10:00,8.278333333333334,8.892,85.0,100.0,1.0,0
553624,224,2020-02-10 15:30:00,2020-02-10 16:50:00,1.3330555555555557,6.825,90.0,100.0,1.0,0
553625,327,2020-02-11 12:00:00,2020-02-11 12:50:00,0.8344444444444444,4.473,95.0,100.0,1.0,0
553626,265,2020-02-11 15:20:00,2020-02-12 01:30:00,10.047222222222222,22.464,60.0,100.0,1.0,512
553627,224,2020-02-12 12:00:00,2020-02-12 12:50:00,0.8994444444444445,3.765,95.0,100.0,1.0,0
553628,265,2020-02-12 15:20:00,2020-02-12 21:10:00,5.882777777777778,22.464,60.0,100.0,1.0,0
553629,265,2020-02-13 11:30:00,2020-02-13 12:20:00,0.9425,5.382,85.0,95.0,1.0,0
553630,327,2020-02-13 15:00:00,2020-02-13 18:00:00,2.8627777777777776,17.649,70.0,100.0,1.0,0
553631,265,2020-02-14 03:20:00,2020-02-14 03:30:00,0.2047222222222222,0.702,100.0,100.0,1.0,0
553632,327,2020-02-18 08:40:00,2020-02-18 09:30:00,0.7758333333333334,4.236,95.0,100.0,1.0,0
553633,327,2020-02-18 14:30:00,2020-02-18 16:00:00,1.5483333333333331,8.235,85.0,100.0,1.0,0
553634,265,2020-02-18 17:10:00,2020-02-18 17:20:00,0.2388888888888889,4.68,75.0,85.0,1.0,0
553635,265,2020-02-18 17:20:00,2020-02-18 22:10:00,4.701944444444444,7.956,85.0,100.0,1.0,0
553636,224,2020-02-19 10:40:00,2020-02-19 12:00:00,1.323888888888889,7.767,85.0,100.0,1.0,0
553637,265,2020-02-19 13:20:00,2020-02-19 15:50:00,2.520555555555556,8.19,85.0,100.0,1.0,512
553638,265,2020-02-19 20:40:00,2020-02-19 20:50:00,0.0944444444444444,0.702,100.0,100.0,1.0,0
553639,265,2020-02-20 10:30:00,2020-02-20 10:50:00,0.4222222222222222,6.552,65.0,75.0,1.0,0
553640,265,2020-02-20 10:50:00,2020-02-20 16:00:00,5.114444444444445,14.508,75.0,100.0,1.0,0
553641,224,2020-02-20 14:40:00,2020-02-20 15:40:00,0.9658333333333332,4.473,95.0,100.0,2.0,0
553642,327,2020-02-20 15:00:00,2020-02-20 15:50:00,0.9361111111111112,6.354,90.0,100.0,1.0,0
553643,224,2020-02-21 13:30:00,2020-02-21 14:30:00,1.0558333333333334,5.178,90.0,100.0,3.0,0
553644,265,2020-02-24 11:10:00,2020-02-24 11:40:00,0.5186111111111111,9.828,80.0,100.0,1.0,0
553645,265,2020-02-24 16:20:00,2020-02-24 17:20:00,1.063611111111111,16.38,70.0,100.0,1.0,512
553646,327,2020-02-25 09:10:00,2020-02-25 11:00:00,1.9166666666666667,9.648,85.0,100.0,1.0,0
553647,224,2020-02-25 15:20:00,2020-02-25 17:00:00,1.575,8.235,85.0,100.0,6.0,0
553648,334,2020-02-26 12:10:00,2020-02-26 13:20:00,1.1147222222222222,1.96,,,1.0,512
553649,327,2020-02-26 20:00:00,2020-02-26 21:50:00,1.8758333333333328,12.0,80.0,100.0,1.0,0
553650,224,2020-02-27 07:50:00,2020-02-27 08:50:00,1.007777777777778,5.883,90.0,100.0,1.0,0
553651,326,2020-02-27 14:40:00,2020-02-27 15:50:00,1.1291666666666669,1.96,,,1.0,0
553652,327,2020-02-28 08:50:00,2020-02-28 09:40:00,0.8830555555555556,6.354,90.0,100.0,1.0,0
553653,224,2020-02-28 10:50:00,2020-02-28 15:20:00,4.505277777777778,25.176,60.0,100.0,4.0,0
553654,265,2020-02-28 12:20:00,2020-02-28 12:50:00,0.4358333333333333,6.3,90.0,100.0,1.0,512
553655,243,2020-02-28 20:30:00,2020-02-28 20:40:00,0.2611111111111111,0.55836,0.0,5.0,5.0,512
553656,265,2020-02-29 09:20:00,2020-02-29 09:50:00,0.455,0.6,100.0,100.0,1.0,0
553657,224,2020-03-03 07:30:00,2020-03-03 08:20:00,0.8280555555555555,4.002,95.0,100.0,4.0,0
553658,242,2020-03-03 09:50:00,2020-03-03 10:00:00,0.0969444444444444,0.705,90.0,90.0,1.0,0
553659,242,2020-03-03 10:00:00,2020-03-03 10:30:00,0.4211111111111111,2.589,90.0,95.0,1.0,0
553660,242,2020-03-03 13:10:00,2020-03-03 14:40:00,1.5975,11.058,50.0,65.0,7.0,0
553661,242,2020-03-03 16:10:00,2020-03-03 16:20:00,0.2125,1.647,35.0,40.0,7.0,0
553662,242,2020-03-03 17:00:00,2020-03-03 21:20:00,4.2325,28.236,30.0,80.0,7.0,0
553663,334,2020-03-03 20:30:00,2020-03-03 21:10:00,0.8086111111111111,1.96,,,1.0,0
553664,242,2020-03-04 08:00:00,2020-03-04 09:20:00,1.3730555555555557,9.648,80.0,95.0,7.0,0
553665,326,2020-03-04 08:40:00,2020-03-04 09:30:00,0.8427777777777777,1.96,,,1.0,0
553666,224,2020-03-04 13:00:00,2020-03-04 14:00:00,0.9830555555555556,4.707,90.0,100.0,1.0,0
553667,242,2020-03-04 13:10:00,2020-03-04 15:10:00,1.9413888888888888,3.531,95.0,100.0,7.0,512
553668,265,2020-03-04 15:00:00,2020-03-04 15:50:00,0.8427777777777777,11.4,80.0,100.0,1.0,512
553669,283,2020-03-04 15:20:00,2020-03-04 15:50:00,0.4122222222222222,0.8239,,,2.0,0
553670,242,2020-03-04 17:10:00,2020-03-04 17:40:00,0.5102777777777778,16.47,50.0,75.0,3.0,0
553671,265,2020-03-05 13:20:00,2020-03-05 14:40:00,1.341388888888889,19.8,65.0,100.0,1.0,0
553672,265,2020-03-06 02:40:00,2020-03-06 03:00:00,0.3608333333333333,0.6,,,1.0,0
553673,265,2020-03-06 11:00:00,2020-03-06 11:20:00,0.4216666666666667,0.6,100.0,100.0,1.0,0
553674,224,2020-03-06 12:10:00,2020-03-06 13:00:00,0.8258333333333333,3.765,95.0,100.0,9.0,0
553675,327,2020-03-09 10:30:00,2020-03-09 12:00:00,1.5016666666666667,8.001,85.0,100.0,1.0,0
553676,242,2020-03-09 16:20:00,2020-03-10 08:00:00,15.671111111111111,23.295,60.0,100.0,1.0,0
553677,327,2020-03-10 12:00:00,2020-03-10 13:30:00,1.5530555555555556,9.648,85.0,100.0,1.0,0
553678,231,2020-03-10 14:20:00,2020-03-10 14:50:00,0.5766666666666667,1.0437,0.0,10.0,1.0,512
553679,265,2020-03-10 15:20:00,2020-03-10 17:10:00,1.8038888888888889,26.4,55.0,100.0,1.0,32
553680,242,2020-03-11 00:50:00,2020-03-11 08:40:00,7.909166666666667,36.0,35.0,100.0,1.0,0
553681,326,2020-03-11 08:20:00,2020-03-11 09:50:00,1.591388888888889,1.96,,,1.0,0
553682,265,2020-03-11 16:20:00,2020-03-11 16:30:00,0.1738888888888889,0.6,,,1.0,0
553683,327,2020-03-11 20:30:00,2020-03-11 21:10:00,0.7461111111111111,4.941,90.0,100.0,1.0,0
553684,242,2020-03-12 04:30:00,2020-03-12 09:00:00,4.547777777777778,13.884,75.0,100.0,1.0,0
553685,327,2020-03-12 10:50:00,2020-03-12 12:30:00,1.595,8.235,85.0,100.0,1.0,0
553686,224,2020-03-13 07:50:00,2020-03-13 08:10:00,0.2658333333333333,1.413,85.0,85.0,7.0,0
553687,265,2020-03-13 13:10:00,2020-03-13 14:30:00,1.4227777777777777,21.3,65.0,100.0,1.0,0
553688,265,2020-03-13 22:20:00,2020-03-13 22:30:00,0.1991666666666666,0.6,100.0,100.0,1.0,0
553689,327,2020-03-17 11:30:00,2020-03-17 12:50:00,1.478611111111111,9.177,85.0,100.0,1.0,0
553690,224,2020-03-18 15:10:00,2020-03-18 17:10:00,1.8966666666666667,9.414,85.0,100.0,2.0,0
553691,327,2020-03-26 10:40:00,2020-03-26 17:00:00,6.240555555555556,36.0,40.0,100.0,1.0,0
553692,242,2020-04-15 12:50:00,2020-04-15 13:10:00,0.3305555555555555,1.881,70.0,75.0,1.0,0
553693,327,2020-05-04 12:40:00,2020-05-04 12:50:00,0.0855555555555555,0.708,,,1.0,512
553694,327,2020-05-04 13:10:00,2020-05-04 17:00:00,3.835277777777778,20.706,65.0,100.0,1.0,0
553695,327,2020-05-06 11:30:00,2020-05-06 15:30:00,3.9786111111111113,22.821,60.0,100.0,1.0,0
553696,24,2020-05-13 16:20:00,2020-05-13 21:40:00,5.297222222222223,2.82,,,1.0,0
553697,24,2020-05-15 19:00:00,2020-05-15 19:20:00,0.3111111111111111,4.5,90.0,100.0,1.0,0
553698,23,2020-05-15 20:10:00,2020-05-16 05:50:00,9.648055555555556,12.75,75.0,100.0,1.0,512
553699,24,2020-05-16 14:10:00,2020-05-16 14:50:00,0.5247222222222222,2.28,,,1.0,512
553700,24,2020-05-16 19:10:00,2020-05-16 20:20:00,1.2066666666666668,6.25,85.0,95.0,1.0,512
553701,24,2020-05-17 14:20:00,2020-05-17 14:30:00,0.18,3.5,90.0,95.0,1.0,0
553702,24,2020-05-17 20:40:00,2020-05-17 20:50:00,0.1491666666666666,2.5,85.0,90.0,1.0,0
553703,24,2020-05-18 13:00:00,2020-05-20 11:40:00,24.0,2.43,,,1.0,258
553704,24,2020-05-18 13:00:00,2020-05-18 13:20:00,0.4288888888888889,8.5,80.0,95.0,1.0,2
553705,24,2020-05-24 14:50:00,2020-05-24 15:40:00,0.7155555555555555,3.35,,,1.0,2
553706,24,2020-05-24 14:50:00,2020-05-24 15:40:00,0.6988888888888889,13.0,75.0,100.0,1.0,2
553707,23,2020-05-25 14:40:00,2020-05-26 05:30:00,14.855,11.5,75.0,100.0,1.0,512
553708,24,2020-05-25 19:00:00,2020-05-27 14:20:00,24.0,7.75,80.0,95.0,1.0,512
553709,313,2020-05-27 07:20:00,2020-05-27 07:50:00,0.4008333333333333,1.2313,90.0,100.0,1.0,0
553710,23,2020-05-27 12:00:00,2020-05-28 05:40:00,17.613055555555555,2.25,95.0,100.0,1.0,768
553711,243,2020-05-28 14:20:00,2020-05-28 14:40:00,0.3608333333333333,0.7744,0.0,10.0,1.0,512
553712,24,2020-05-28 17:30:00,2020-05-28 18:20:00,0.7055555555555556,3.3,,,1.0,0
553713,24,2020-05-30 11:00:00,2020-05-30 11:50:00,0.8966666666666666,4.58,,,1.0,0
553714,23,2020-05-30 21:20:00,2020-05-31 05:20:00,8.000277777777777,19.75,60.0,100.0,1.0,512
553715,23,2020-06-01 19:40:00,2020-06-03 08:20:00,24.0,7.0,85.0,100.0,1.0,768
553716,24,2020-06-04 21:00:00,2020-06-05 12:20:00,15.449444444444444,3.25,80.0,90.0,1.0,768
553717,327,2020-06-05 14:10:00,2020-06-05 17:20:00,3.269722222222222,18.117,60.0,90.0,1.0,0
553718,327,2020-06-05 17:30:00,2020-06-05 18:30:00,0.9986111111111112,6.354,90.0,100.0,1.0,0
553719,24,2020-06-06 17:40:00,2020-06-06 18:30:00,0.7886111111111112,3.93,,,1.0,0
553720,24,2020-06-06 19:40:00,2020-06-06 19:40:00,0.1427777777777777,2.0,85.0,90.0,1.0,0
553721,23,2020-06-07 00:50:00,2020-06-07 05:20:00,4.6,16.7,65.0,100.0,1.0,0
553722,24,2020-06-08 15:20:00,2020-06-08 15:50:00,0.4986111111111111,2.17,,,1.0,512
553723,24,2020-06-10 09:20:00,2020-06-10 09:50:00,0.5075,2.18,,,1.0,0
553724,23,2020-06-10 17:50:00,2020-06-11 05:10:00,11.457777777777778,6.5,85.0,100.0,1.0,512
553725,327,2020-06-12 14:00:00,2020-06-12 17:50:00,3.7075,19.764,65.0,100.0,1.0,0
553726,24,2020-06-13 16:10:00,2020-06-13 17:30:00,1.333611111111111,7.08,,,1.0,514
553727,24,2020-06-13 16:10:00,2020-06-13 17:30:00,1.268888888888889,20.0,60.0,100.0,1.0,514
553728,23,2020-06-14 22:30:00,2020-06-15 05:20:00,6.850833333333333,15.0,70.0,100.0,1.0,512
553729,23,2020-06-16 20:20:00,2020-06-17 08:10:00,11.862222222222222,7.5,85.0,100.0,1.0,512
553730,24,2020-06-19 12:30:00,2020-06-21 18:40:00,24.0,6.25,85.0,95.0,1.0,768
553731,23,2020-06-19 14:40:00,2020-06-20 05:30:00,14.873055555555556,5.5,90.0,100.0,1.0,512
553732,24,2020-06-23 09:10:00,2020-06-23 18:20:00,9.212777777777776,3.98,,,1.0,512
553733,24,2020-06-23 18:20:00,2020-06-23 18:30:00,0.1533333333333333,2.5,95.0,100.0,1.0,0
553734,23,2020-06-24 21:20:00,2020-06-25 05:40:00,8.258611111111112,21.25,60.0,100.0,1.0,512
